P -3851.00, 2698.88, 0.0000, 46, 72, 40, 3, N
P -3851.00, 3179.36, 0.0000, 40, 58, 36, 1, S
P -3610.76, 2939.12, 0.0000, 40, 58, 36, 1, E
P -4091.24, 2939.12, 0.0000, 40, 58, 36, 1, W
L 4088.38, 9.81, 0.0000, 4195.91, 412.51, 0.0000, 40, 58, 36
L 4195.91, 412.51, 0.0000, 4092.09, 815.22, 0.0000, 40, 58, 36
L 4092.09, 815.22, 0.0000, 4195.91, 1217.92, 0.0000, 40, 58, 36
L 4195.91, 1217.92, 0.0000, 4145.02, 1620.62, 0.0000, 40, 58, 36
L 4145.02, 1620.62, 0.0000, 4195.91, 2023.32, 0.0000, 40, 58, 36
L 4195.91, 2023.32, 0.0000, 4137.82, 2426.02, 0.0000, 40, 58, 36
L 4137.82, 2426.02, 0.0000, 4195.91, 2828.72, 0.0000, 40, 58, 36
L 4195.91, 2828.72, 0.0000, 4079.64, 3231.42, 0.0000, 40, 58, 36
L 4079.64, 3231.42, 0.0000, 4195.91, 3634.12, 0.0000, 40, 58, 36
L 4195.91, 3634.12, 0.0000, 3798.55, 3530.34, 0.0000, 40, 58, 36
L 3798.55, 3530.34, 0.0000, 3401.19, 3634.12, 0.0000, 40, 58, 36
L 3401.19, 3634.12, 0.0000, 3003.83, 3584.63, 0.0000, 40, 58, 36
L 3003.83, 3584.63, 0.0000, 2606.47, 3634.12, 0.0000, 40, 58, 36
L 2606.47, 3634.12, 0.0000, 2209.11, 3546.68, 0.0000, 40, 58, 36
L 2209.11, 3546.68, 0.0000, 1811.75, 3634.12, 0.0000, 40, 58, 36
L 1811.75, 3634.12, 0.0000, 1414.39, 3544.73, 0.0000, 40, 58, 36
L 1414.39, 3544.73, 0.0000, 1017.03, 3634.12, 0.0000, 40, 58, 36
L 1017.03, 3634.12, 0.0000, 619.67, 3529.36, 0.0000, 40, 58, 36
L 619.67, 3529.36, 0.0000, 222.31, 3634.12, 0.0000, 40, 58, 36
L 222.31, 3634.12, 0.0000, -175.05, 3528.86, 0.0000, 40, 58, 36
L -175.05, 3528.86, 0.0000, -572.40, 3634.12, 0.0000, 40, 58, 36
L -572.40, 3634.12, 0.0000, -969.76, 3585.76, 0.0000, 40, 58, 36
L -969.76, 3585.76, 0.0000, -1367.12, 3634.12, 0.0000, 40, 58, 36
L -1367.12, 3634.12, 0.0000, -1764.48, 3566.11, 0.0000, 40, 58, 36
L -1764.48, 3566.11, 0.0000, -2161.84, 3634.12, 0.0000, 40, 58, 36
L -2161.84, 3634.12, 0.0000, -2559.20, 3549.87, 0.0000, 40, 58, 36
L -2559.20, 3549.87, 0.0000, -2956.56, 3634.12, 0.0000, 40, 58, 36
L -2956.56, 3634.12, 0.0000, -3353.92, 3504.00, 0.0000, 40, 58, 36
L -3353.92, 3504.00, 0.0000, -3751.28, 3634.12, 0.0000, 40, 58, 36
L -3751.28, 3634.12, 0.0000, -4148.64, 3584.91, 0.0000, 40, 58, 36
L -4148.64, 3584.91, 0.0000, -4546.00, 3634.12, 0.0000, 40, 58, 36
L -4546.00, 3634.12, 0.0000, -4490.15, 3231.42, 0.0000, 40, 58, 36
L -4490.15, 3231.42, 0.0000, -4546.00, 2828.72, 0.0000, 40, 58, 36
L -4546.00, 2828.72, 0.0000, -4417.55, 2426.02, 0.0000, 40, 58, 36
L -4417.55, 2426.02, 0.0000, -4546.00, 2023.32, 0.0000, 40, 58, 36
L -4546.00, 2023.32, 0.0000, -4468.66, 1620.62, 0.0000, 40, 58, 36
L -4468.66, 1620.62, 0.0000, -4546.00, 1217.92, 0.0000, 40, 58, 36
L -4546.00, 1217.92, 0.0000, -4459.54, 815.22, 0.0000, 40, 58, 36
L -4459.54, 815.22, 0.0000, -4546.00, 412.51, 0.0000, 40, 58, 36
L -4546.00, 412.51, 0.0000, -4416.52, 9.81, 0.0000, 40, 58, 36
L -4416.52, 9.81, 0.0000, -4546.00, -392.89, 0.0000, 40, 58, 36
L -4546.00, -392.89, 0.0000, -4456.98, -795.59, 0.0000, 40, 58, 36
L -4456.98, -795.59, 0.0000, -4546.00, -1198.29, 0.0000, 40, 58, 36
L -4546.00, -1198.29, 0.0000, -4472.32, -1600.99, 0.0000, 40, 58, 36
L 3864.91, -1426.96, 0.0000, 3795.23, -901.40, 0.0000, 90, 120, 70
L 3795.23, -901.40, 0.0000, 3864.91, -375.83, 0.0000, 90, 120, 70
L 3864.91, -375.83, 0.0000, 3815.81, 149.73, 0.0000, 90, 120, 70
L 3815.81, 149.73, 0.0000, 3864.91, 675.30, 0.0000, 90, 120, 70
L 3864.91, 675.30, 0.0000, 3827.68, 1200.86, 0.0000, 90, 120, 70
L 3827.68, 1200.86, 0.0000, 3864.91, 1726.43, 0.0000, 90, 120, 70
L 3864.91, 1726.43, 0.0000, 3814.53, 2251.99, 0.0000, 90, 120, 70
L 3814.53, 2251.99, 0.0000, 3864.91, 2777.56, 0.0000, 90, 120, 70
L 3864.91, 2777.56, 0.0000, 3822.31, 3303.12, 0.0000, 90, 120, 70
L 3864.91, 3303.12, 0.0000, 3326.25, 3266.51, 0.0000, 90, 120, 70
L 3326.25, 3266.51, 0.0000, 2787.59, 3303.12, 0.0000, 90, 120, 70
L 2787.59, 3303.12, 0.0000, 2248.93, 3235.11, 0.0000, 90, 120, 70
L 2248.93, 3235.11, 0.0000, 1710.27, 3303.12, 0.0000, 90, 120, 70
L 1710.27, 3303.12, 0.0000, 1171.61, 3268.33, 0.0000, 90, 120, 70
L 1171.61, 3268.33, 0.0000, 632.95, 3303.12, 0.0000, 90, 120, 70
L 632.95, 3303.12, 0.0000, 94.29, 3231.04, 0.0000, 90, 120, 70
L 94.29, 3231.04, 0.0000, -444.38, 3303.12, 0.0000, 90, 120, 70
L -444.38, 3303.12, 0.0000, -983.04, 3265.57, 0.0000, 90, 120, 70
L -983.04, 3265.57, 0.0000, -1521.70, 3303.12, 0.0000, 90, 120, 70
L -1521.70, 3303.12, 0.0000, -2060.36, 3272.91, 0.0000, 90, 120, 70
L -2060.36, 3272.91, 0.0000, -2599.02, 3303.12, 0.0000, 90, 120, 70
L -2599.02, 3303.12, 0.0000, -3137.68, 3237.62, 0.0000, 90, 120, 70
L -3137.68, 3237.62, 0.0000, -3676.34, 3303.12, 0.0000, 90, 120, 70
L -3676.34, 3303.12, 0.0000, -4215.00, 3265.32, 0.0000, 90, 120, 70
L -4215.00, 3303.12, 0.0000, -4182.06, 2777.56, 0.0000, 90, 120, 70
L -4182.06, 2777.56, 0.0000, -4215.00, 2251.99, 0.0000, 90, 120, 70
L -4215.00, 2251.99, 0.0000, -4154.34, 1726.43, 0.0000, 90, 120, 70
L -4154.34, 1726.43, 0.0000, -4215.00, 1200.86, 0.0000, 90, 120, 70
L -4215.00, 1200.86, 0.0000, -4171.08, 675.30, 0.0000, 90, 120, 70
L -4171.08, 675.30, 0.0000, -4215.00, 149.73, 0.0000, 90, 120, 70
L -4215.00, 149.73, 0.0000, -4166.60, -375.83, 0.0000, 90, 120, 70
L -4166.60, -375.83, 0.0000, -4215.00, -901.40, 0.0000, 90, 120, 70
L -4215.00, -901.40, 0.0000, -4149.53, -1426.96, 0.0000, 90, 120, 70
L -4083.00, 2973.12, 0.0000, -4083.00, 3250.32, 0.0000, 40, 58, 36
L -4083.00, 2973.12, 0.0000, -4182.00, 3131.52, 0.0000, 40, 58, 36
L -4083.00, 2973.12, 0.0000, -3984.00, 3131.52, 0.0000, 40, 58, 36
L -4083.00, 3111.72, 0.0000, -4182.00, 3230.52, 0.0000, 40, 58, 36
L -4083.00, 3111.72, 0.0000, -3984.00, 3230.52, 0.0000, 40, 58, 36
L 3732.91, 2973.12, 0.0000, 3732.91, 3250.32, 0.0000, 40, 58, 36
L 3732.91, 2973.12, 0.0000, 3633.91, 3131.52, 0.0000, 40, 58, 36
L 3732.91, 2973.12, 0.0000, 3831.91, 3131.52, 0.0000, 40, 58, 36
L 3732.91, 3111.72, 0.0000, 3633.91, 3230.52, 0.0000, 40, 58, 36
L 3732.91, 3111.72, 0.0000, 3831.91, 3230.52, 0.0000, 40, 58, 36
L -3663.31, 2939.12, 0.0000, -3666.16, 2971.71, 0.0000, 40, 58, 36
L -3666.16, 2971.71, 0.0000, -3674.63, 3003.31, 0.0000, 40, 58, 36
L -3674.63, 3003.31, 0.0000, -3688.46, 3032.96, 0.0000, 40, 58, 36
L -3688.46, 3032.96, 0.0000, -3707.22, 3059.76, 0.0000, 40, 58, 36
L -3707.22, 3059.76, 0.0000, -3730.36, 3082.90, 0.0000, 40, 58, 36
L -3730.36, 3082.90, 0.0000, -3757.16, 3101.66, 0.0000, 40, 58, 36
L -3757.16, 3101.66, 0.0000, -3786.81, 3115.49, 0.0000, 40, 58, 36
L -3786.81, 3115.49, 0.0000, -3818.41, 3123.96, 0.0000, 40, 58, 36
L -3818.41, 3123.96, 0.0000, -3851.00, 3126.81, 0.0000, 40, 58, 36
L -3851.00, 3126.81, 0.0000, -3883.59, 3123.96, 0.0000, 40, 58, 36
L -3883.59, 3123.96, 0.0000, -3915.19, 3115.49, 0.0000, 40, 58, 36
L -3915.19, 3115.49, 0.0000, -3944.84, 3101.66, 0.0000, 40, 58, 36
L -3944.84, 3101.66, 0.0000, -3971.64, 3082.90, 0.0000, 40, 58, 36
L -3971.64, 3082.90, 0.0000, -3994.78, 3059.76, 0.0000, 40, 58, 36
L -3994.78, 3059.76, 0.0000, -4013.54, 3032.96, 0.0000, 40, 58, 36
L -4013.54, 3032.96, 0.0000, -4027.37, 3003.31, 0.0000, 40, 58, 36
L -4027.37, 3003.31, 0.0000, -4035.84, 2971.71, 0.0000, 40, 58, 36
L -4035.84, 2971.71, 0.0000, -4038.69, 2939.12, 0.0000, 40, 58, 36
L -4038.69, 2939.12, 0.0000, -4035.84, 2906.53, 0.0000, 40, 58, 36
L -4035.84, 2906.53, 0.0000, -4027.37, 2874.93, 0.0000, 40, 58, 36
L -4027.37, 2874.93, 0.0000, -4013.54, 2845.28, 0.0000, 40, 58, 36
L -4013.54, 2845.28, 0.0000, -3994.78, 2818.48, 0.0000, 40, 58, 36
L -3994.78, 2818.48, 0.0000, -3971.64, 2795.34, 0.0000, 40, 58, 36
L -3971.64, 2795.34, 0.0000, -3944.84, 2776.58, 0.0000, 40, 58, 36
L -3944.84, 2776.58, 0.0000, -3915.19, 2762.75, 0.0000, 40, 58, 36
L -3915.19, 2762.75, 0.0000, -3883.59, 2754.28, 0.0000, 40, 58, 36
L -3883.59, 2754.28, 0.0000, -3851.00, 2751.43, 0.0000, 40, 58, 36
L -3851.00, 2751.43, 0.0000, -3818.41, 2754.28, 0.0000, 40, 58, 36
L -3818.41, 2754.28, 0.0000, -3786.81, 2762.75, 0.0000, 40, 58, 36
L -3786.81, 2762.75, 0.0000, -3757.16, 2776.58, 0.0000, 40, 58, 36
L -3757.16, 2776.58, 0.0000, -3730.36, 2795.34, 0.0000, 40, 58, 36
L -3730.36, 2795.34, 0.0000, -3707.22, 2818.48, 0.0000, 40, 58, 36
L -3707.22, 2818.48, 0.0000, -3688.46, 2845.28, 0.0000, 40, 58, 36
L -3688.46, 2845.28, 0.0000, -3674.63, 2874.93, 0.0000, 40, 58, 36
L -3674.63, 2874.93, 0.0000, -3666.16, 2906.53, 0.0000, 40, 58, 36
L -3666.16, 2906.53, 0.0000, -3663.31, 2939.12, 0.0000, 40, 58, 36
L -3638.91, 2939.12, 0.0000, -3642.14, 2975.95, 0.0000, 90, 120, 70
L -3642.14, 2975.95, 0.0000, -3651.70, 3011.66, 0.0000, 90, 120, 70
L -3651.70, 3011.66, 0.0000, -3667.33, 3045.16, 0.0000, 90, 120, 70
L -3667.33, 3045.16, 0.0000, -3688.53, 3075.45, 0.0000, 90, 120, 70
L -3688.53, 3075.45, 0.0000, -3714.67, 3101.59, 0.0000, 90, 120, 70
L -3714.67, 3101.59, 0.0000, -3744.96, 3122.79, 0.0000, 90, 120, 70
L -3744.96, 3122.79, 0.0000, -3778.46, 3138.42, 0.0000, 90, 120, 70
L -3778.46, 3138.42, 0.0000, -3814.17, 3147.98, 0.0000, 90, 120, 70
L -3814.17, 3147.98, 0.0000, -3851.00, 3151.21, 0.0000, 90, 120, 70
L -3851.00, 3151.21, 0.0000, -3887.83, 3147.98, 0.0000, 90, 120, 70
L -3887.83, 3147.98, 0.0000, -3923.54, 3138.42, 0.0000, 90, 120, 70
L -3923.54, 3138.42, 0.0000, -3957.04, 3122.79, 0.0000, 90, 120, 70
L -3957.04, 3122.79, 0.0000, -3987.33, 3101.59, 0.0000, 90, 120, 70
L -3987.33, 3101.59, 0.0000, -4013.47, 3075.45, 0.0000, 90, 120, 70
L -4013.47, 3075.45, 0.0000, -4034.67, 3045.16, 0.0000, 90, 120, 70
L -4034.67, 3045.16, 0.0000, -4050.30, 3011.66, 0.0000, 90, 120, 70
L -4050.30, 3011.66, 0.0000, -4059.86, 2975.95, 0.0000, 90, 120, 70
L -4059.86, 2975.95, 0.0000, -4063.09, 2939.12, 0.0000, 90, 120, 70
L -4063.09, 2939.12, 0.0000, -4059.86, 2902.29, 0.0000, 90, 120, 70
L -4059.86, 2902.29, 0.0000, -4050.30, 2866.58, 0.0000, 90, 120, 70
L -4050.30, 2866.58, 0.0000, -4034.67, 2833.08, 0.0000, 90, 120, 70
L -4034.67, 2833.08, 0.0000, -4013.47, 2802.79, 0.0000, 90, 120, 70
L -4013.47, 2802.79, 0.0000, -3987.33, 2776.65, 0.0000, 90, 120, 70
L -3987.33, 2776.65, 0.0000, -3957.04, 2755.45, 0.0000, 90, 120, 70
L -3957.04, 2755.45, 0.0000, -3923.54, 2739.82, 0.0000, 90, 120, 70
L -3923.54, 2739.82, 0.0000, -3887.83, 2730.26, 0.0000, 90, 120, 70
L -3887.83, 2730.26, 0.0000, -3851.00, 2727.03, 0.0000, 90, 120, 70
L -3851.00, 2727.03, 0.0000, -3814.17, 2730.26, 0.0000, 90, 120, 70
L -3814.17, 2730.26, 0.0000, -3778.46, 2739.82, 0.0000, 90, 120, 70
L -3778.46, 2739.82, 0.0000, -3744.96, 2755.45, 0.0000, 90, 120, 70
L -3744.96, 2755.45, 0.0000, -3714.67, 2776.65, 0.0000, 90, 120, 70
L -3714.67, 2776.65, 0.0000, -3688.53, 2802.79, 0.0000, 90, 120, 70
L -3688.53, 2802.79, 0.0000, -3667.33, 2833.08, 0.0000, 90, 120, 70
L -3667.33, 2833.08, 0.0000, -3651.70, 2866.58, 0.0000, 90, 120, 70
L -3651.70, 2866.58, 0.0000, -3642.14, 2902.29, 0.0000, 90, 120, 70
L -3642.14, 2902.29, 0.0000, -3638.91, 2939.12, 0.0000, 90, 120, 70
L -3851.00, 2939.12, 0.0000, -3851.00, 2751.43, 0.0000, 90, 120, 70
L -3851.00, 2939.12, 0.0000, -3771.37, 2859.49, 0.0000, 96, 116, 86
L -3851.00, 2939.12, 0.0000, -3663.31, 2939.12, 0.0000, 90, 120, 70
L -3851.00, 2939.12, 0.0000, -3771.37, 3018.75, 0.0000, 96, 116, 86
L -3851.00, 2939.12, 0.0000, -3851.00, 3126.81, 0.0000, 90, 120, 70
L -3851.00, 2939.12, 0.0000, -3930.63, 3018.75, 0.0000, 96, 116, 86
L -3851.00, 2939.12, 0.0000, -4038.69, 2939.12, 0.0000, 90, 120, 70
L -3851.00, 2939.12, 0.0000, -3930.63, 2859.49, 0.0000, 96, 116, 86
L -3851.00, 2845.28, 0.0000, -3851.00, 2770.20, 0.0000, 46, 72, 40
L -3859.00, 2788.97, 0.0000, -3851.00, 2762.69, 0.0000, 46, 72, 40
L -3843.00, 2788.97, 0.0000, -3851.00, 2762.69, 0.0000, 46, 72, 40
L 3167.1667, -1836.7099, 0.0000, 3141.4777, -1812.2564, 0.0000, 38, 62, 32
L 3141.4777, -1812.2564, 0.0000, 3115.1710, -1793.7727, 0.0000, 38, 62, 32
L 3115.1710, -1793.7727, 0.0000, 3075.3238, -1793.2289, 0.0000, 38, 62, 32
L 3075.3238, -1793.2289, 0.0000, 3062.3422, -1823.6984, 0.0000, 38, 62, 32
L 3062.3422, -1823.6984, 0.0000, 3055.9745, -1851.6218, 0.0000, 38, 62, 32
L 3055.9745, -1851.6218, 0.0000, 3075.3238, -1880.1908, 0.0000, 38, 62, 32
L 3075.3238, -1880.1908, 0.0000, 3113.9943, -1874.1748, 0.0000, 38, 62, 32
L 3113.9943, -1874.1748, 0.0000, 3146.6688, -1864.7351, 0.0000, 38, 62, 32
L 3146.6688, -1864.7351, 0.0000, 3167.1667, -1836.7099, 0.0000, 38, 62, 32
L 3099.4327, -1866.4565, 0.0000, 3114.0584, -1866.4565, 0.0000, 38, 62, 32
L 3118.2656, -1866.4565, 0.0000, 3128.4994, -1866.4565, 0.0000, 38, 62, 32
L 3072.9117, -1846.6254, 0.0000, 3088.3344, -1846.6254, 0.0000, 38, 62, 32
L 3093.4054, -1846.6254, 0.0000, 3105.6931, -1846.6254, 0.0000, 38, 62, 32
L 3111.4193, -1846.6254, 0.0000, 3125.1412, -1846.6254, 0.0000, 38, 62, 32
L 3131.2577, -1846.6254, 0.0000, 3138.9644, -1846.6254, 0.0000, 38, 62, 32
L 3072.9117, -1826.7943, 0.0000, 3087.7759, -1826.7943, 0.0000, 38, 62, 32
L 3094.5267, -1826.7943, 0.0000, 3106.2961, -1826.7943, 0.0000, 38, 62, 32
L 3114.2599, -1826.7943, 0.0000, 3126.7694, -1826.7943, 0.0000, 38, 62, 32
L 3134.3541, -1826.7943, 0.0000, 3138.9644, -1826.7943, 0.0000, 38, 62, 32
L 3083.3768, -1806.9632, 0.0000, 3093.5239, -1806.9632, 0.0000, 38, 62, 32
L 3100.4464, -1806.9632, 0.0000, 3112.0093, -1806.9632, 0.0000, 38, 62, 32
L 3117.2326, -1806.9632, 0.0000, 3127.7579, -1806.9632, 0.0000, 38, 62, 32
L 209.3896, 2876.7600, 0.0000, 208.6403, 2900.3807, 0.0000, 50, 78, 42
L 208.6403, 2900.3807, 0.0000, 182.1880, 2913.3915, 0.0000, 50, 78, 42
L 182.1880, 2913.3915, 0.0000, 156.7717, 2901.6708, 0.0000, 50, 78, 42
L 156.7717, 2901.6708, 0.0000, 132.1999, 2889.3283, 0.0000, 50, 78, 42
L 132.1999, 2889.3283, 0.0000, 131.6850, 2864.0380, 0.0000, 50, 78, 42
L 131.6850, 2864.0380, 0.0000, 156.7717, 2851.8493, 0.0000, 50, 78, 42
L 156.7717, 2851.8493, 0.0000, 182.0928, 2840.5711, 0.0000, 50, 78, 42
L 182.0928, 2840.5711, 0.0000, 209.0601, 2852.8505, 0.0000, 50, 78, 42
L 209.0601, 2852.8505, 0.0000, 209.3896, 2876.7600, 0.0000, 50, 78, 42
L 3504.5531, -728.1074, 0.0000, 3476.1284, -708.3884, 0.0000, 38, 62, 32
L 3476.1284, -708.3884, 0.0000, 3444.6174, -723.8095, 0.0000, 38, 62, 32
L 3444.6174, -723.8095, 0.0000, 3419.1886, -740.4501, 0.0000, 38, 62, 32
L 3419.1886, -740.4501, 0.0000, 3412.5752, -770.4951, 0.0000, 38, 62, 32
L 3412.5752, -770.4951, 0.0000, 3444.6174, -785.1618, 0.0000, 38, 62, 32
L 3444.6174, -785.1618, 0.0000, 3474.9063, -794.8995, 0.0000, 38, 62, 32
L 3474.9063, -794.8995, 0.0000, 3509.9444, -784.5735, 0.0000, 38, 62, 32
L 3445.1233, -782.2960, 0.0000, 3454.9038, -782.2960, 0.0000, 38, 62, 32
L 3461.1301, -782.2960, 0.0000, 3470.5609, -782.2960, 0.0000, 38, 62, 32
L 3476.3280, -782.2960, 0.0000, 3487.3087, -782.2960, 0.0000, 38, 62, 32
L 3435.3394, -763.7558, 0.0000, 3444.0923, -763.7558, 0.0000, 38, 62, 32
L 3450.8631, -763.7558, 0.0000, 3463.5732, -763.7558, 0.0000, 38, 62, 32
L 3468.1944, -763.7558, 0.0000, 3481.7032, -763.7558, 0.0000, 38, 62, 32
L 3485.5563, -763.7558, 0.0000, 3497.0926, -763.7558, 0.0000, 38, 62, 32
L 3435.3394, -745.2156, 0.0000, 3445.8718, -745.2156, 0.0000, 38, 62, 32
L 3452.4644, -745.2156, 0.0000, 3461.5007, -745.2156, 0.0000, 38, 62, 32
L 3465.9287, -745.2156, 0.0000, 3473.5888, -745.2156, 0.0000, 38, 62, 32
L 3478.4661, -745.2156, 0.0000, 3485.6828, -745.2156, 0.0000, 38, 62, 32
L 3492.6057, -745.2156, 0.0000, 3497.0926, -745.2156, 0.0000, 38, 62, 32
L 3445.1233, -726.6753, 0.0000, 3458.9981, -726.6753, 0.0000, 38, 62, 32
L 3464.1313, -726.6753, 0.0000, 3477.0891, -726.6753, 0.0000, 38, 62, 32
L 3481.7089, -726.6753, 0.0000, 3487.3087, -726.6753, 0.0000, 38, 62, 32
L -2295.7796, -1837.4444, 0.0000, -2317.1912, -1816.1618, 0.0000, 38, 62, 32
L -2317.1912, -1816.1618, 0.0000, -2340.6395, -1802.6455, 0.0000, 38, 62, 32
L -2340.6395, -1802.6455, 0.0000, -2374.2938, -1800.2736, 0.0000, 38, 62, 32
L -2374.2938, -1800.2736, 0.0000, -2386.0652, -1826.1201, 0.0000, 38, 62, 32
L -2388.6160, -1849.5299, 0.0000, -2374.2938, -1874.6151, 0.0000, 38, 62, 32
L -2374.2938, -1874.6151, 0.0000, -2341.1109, -1870.0512, 0.0000, 38, 62, 32
L -2341.1109, -1870.0512, 0.0000, -2315.1118, -1860.1577, 0.0000, 38, 62, 32
L -2315.1118, -1860.1577, 0.0000, -2295.7796, -1837.4444, 0.0000, 38, 62, 32
L -3520.9294, -1440.6185, 0.0000, -3535.7233, -1409.5856, 0.0000, 38, 62, 32
L -3535.7233, -1409.5856, 0.0000, -3572.7997, -1403.2967, 0.0000, 38, 62, 32
L -3572.7997, -1403.2967, 0.0000, -3610.7729, -1398.0841, 0.0000, 38, 62, 32
L -3610.7729, -1398.0841, 0.0000, -3636.1507, -1424.1062, 0.0000, 38, 62, 32
L -3636.1507, -1424.1062, 0.0000, -3624.2543, -1453.5802, 0.0000, 38, 62, 32
L -3624.2543, -1453.5802, 0.0000, -3610.7729, -1483.1528, 0.0000, 38, 62, 32
L -3610.7729, -1483.1528, 0.0000, -3570.6013, -1488.1635, 0.0000, 38, 62, 32
L -3570.6013, -1488.1635, 0.0000, -3545.4212, -1464.9785, 0.0000, 38, 62, 32
L -3545.4212, -1464.9785, 0.0000, -3520.9294, -1440.6185, 0.0000, 38, 62, 32
L -3571.6103, -1410.0956, 0.0000, -3563.9736, -1410.0956, 0.0000, 38, 62, 32
L -916.0094, 2928.0957, 0.0000, -878.9246, 2907.7950, 0.0000, 38, 62, 32
L -878.9246, 2907.7950, 0.0000, -841.5790, 2903.8726, 0.0000, 38, 62, 32
L -841.5790, 2903.8726, 0.0000, -797.9355, 2911.0236, 0.0000, 38, 62, 32
L -797.9355, 2911.0236, 0.0000, -795.0377, 2947.5093, 0.0000, 38, 62, 32
L 3424.2942, 1135.8137, 0.0000, 3409.8484, 1159.8550, 0.0000, 38, 62, 32
L 3409.8484, 1159.8550, 0.0000, 3381.4061, 1166.0339, 0.0000, 38, 62, 32
L 3381.4061, 1166.0339, 0.0000, 3350.2146, 1170.8850, 0.0000, 38, 62, 32
L 3350.2146, 1170.8850, 0.0000, 3332.0468, 1148.6058, 0.0000, 38, 62, 32
L 3332.0468, 1148.6058, 0.0000, 3339.7423, 1125.3184, 0.0000, 38, 62, 32
L 3339.7423, 1125.3184, 0.0000, 3350.2146, 1100.7424, 0.0000, 38, 62, 32
L 3350.2146, 1100.7424, 0.0000, 3382.8282, 1098.9803, 0.0000, 38, 62, 32
L 3382.8282, 1098.9803, 0.0000, 3403.5750, 1116.0889, 0.0000, 38, 62, 32
L 3403.5750, 1116.0889, 0.0000, 3424.2942, 1135.8137, 0.0000, 38, 62, 32
L 3356.3275, 1111.3159, 0.0000, 3363.9648, 1111.3159, 0.0000, 38, 62, 32
L 3370.1933, 1111.3159, 0.0000, 3379.3582, 1111.3159, 0.0000, 38, 62, 32
L 3384.7097, 1111.3159, 0.0000, 3393.4881, 1111.3159, 0.0000, 38, 62, 32
L 3347.7090, 1127.6478, 0.0000, 3355.9739, 1127.6478, 0.0000, 38, 62, 32
L 3362.5186, 1127.6478, 0.0000, 3368.8299, 1127.6478, 0.0000, 38, 62, 32
L 3374.5574, 1127.6478, 0.0000, 3384.7222, 1127.6478, 0.0000, 38, 62, 32
L 3389.2808, 1127.6478, 0.0000, 3398.6997, 1127.6478, 0.0000, 38, 62, 32
L 3347.7090, 1143.9797, 0.0000, 3356.3330, 1143.9797, 0.0000, 38, 62, 32
L 3361.0321, 1143.9797, 0.0000, 3373.1998, 1143.9797, 0.0000, 38, 62, 32
L 3377.6447, 1143.9797, 0.0000, 3386.7799, 1143.9797, 0.0000, 38, 62, 32
L 3391.2560, 1143.9797, 0.0000, 3398.0221, 1143.9797, 0.0000, 38, 62, 32
L 3401.6869, 1143.9797, 0.0000, 3402.1066, 1143.9797, 0.0000, 38, 62, 32
L 3356.3275, 1160.3115, 0.0000, 3365.9481, 1160.3115, 0.0000, 38, 62, 32
L 3370.6605, 1160.3115, 0.0000, 3377.0367, 1160.3115, 0.0000, 38, 62, 32
L 3381.4503, 1160.3115, 0.0000, 3392.8251, 1160.3115, 0.0000, 38, 62, 32
L 3453.9855, 2586.4404, 0.0000, 3445.0702, 2619.5754, 0.0000, 50, 78, 42
L 3445.0702, 2619.5754, 0.0000, 3409.8865, 2646.7719, 0.0000, 50, 78, 42
