P -3966.71, 8782.74, 0.0000, 96, 110, 60, 3, N
P -3966.71, 9613.02, 0.0000, 96, 110, 64, 1, S
P -3551.57, 9197.88, 0.0000, 96, 110, 64, 1, E
P -4381.85, 9197.88, 0.0000, 96, 110, 64, 1, W
L -4595.71, 4243.69, 0.0000, -4481.40, 3313.16, 0.0000, 150, 170, 96
L -4481.40, 3313.16, 0.0000, -4595.71, 2382.63, 0.0000, 150, 170, 96
L -4595.71, 2382.63, 0.0000, -4525.81, 1452.10, 0.0000, 150, 170, 96
L -4525.81, 1452.10, 0.0000, -4595.71, 521.56, 0.0000, 150, 170, 96
L -4595.71, 521.56, 0.0000, -4539.54, -408.97, 0.0000, 150, 170, 96
L -4539.54, -408.97, 0.0000, -4595.71, -1339.50, 0.0000, 150, 170, 96
L -4595.71, -1339.50, 0.0000, -4496.48, -2270.03, 0.0000, 150, 170, 96
L -4496.48, -2270.03, 0.0000, -4595.71, -3200.56, 0.0000, 150, 170, 96
L -4595.71, -3200.56, 0.0000, -4488.04, -4131.10, 0.0000, 150, 170, 96
L -2531.84, -4251.30, 0.0000, -2607.34, -4337.10, 0.0000, 96, 110, 60
L -2523.84, -4241.30, 0.0000, -2599.34, -4327.10, 0.0000, 150, 170, 96
L -2607.34, -4337.10, 0.0000, -2833.86, -4337.10, 0.0000, 96, 110, 60
L -2599.34, -4327.10, 0.0000, -2825.86, -4327.10, 0.0000, 150, 170, 96
L -2833.86, -4337.10, 0.0000, -2909.36, -4234.14, 0.0000, 96, 110, 60
L -2825.86, -4327.10, 0.0000, -2901.36, -4224.14, 0.0000, 150, 170, 96
L -2909.36, -4234.14, 0.0000, -2909.36, -4108.30, 0.0000, 96, 110, 60
L -2901.36, -4224.14, 0.0000, -2901.36, -4098.30, 0.0000, 150, 170, 96
L -2909.36, -4108.30, 0.0000, -2833.86, -4051.10, 0.0000, 96, 110, 60
L -2901.36, -4098.30, 0.0000, -2825.86, -4041.10, 0.0000, 150, 170, 96
L -2833.86, -4051.10, 0.0000, -2607.34, -4051.10, 0.0000, 96, 110, 60
L -2825.86, -4041.10, 0.0000, -2599.34, -4041.10, 0.0000, 150, 170, 96
L -2607.34, -4051.10, 0.0000, -2531.84, -3982.46, 0.0000, 96, 110, 60
L -2599.34, -4041.10, 0.0000, -2523.84, -3972.46, 0.0000, 150, 170, 96
L -2531.84, -3982.46, 0.0000, -2531.84, -3856.62, 0.0000, 96, 110, 60
L -2523.84, -3972.46, 0.0000, -2523.84, -3846.62, 0.0000, 150, 170, 96
L -2531.84, -3856.62, 0.0000, -2607.34, -3765.10, 0.0000, 96, 110, 60
L -2523.84, -3846.62, 0.0000, -2599.34, -3755.10, 0.0000, 150, 170, 96
L -2607.34, -3765.10, 0.0000, -2833.86, -3765.10, 0.0000, 96, 110, 60
L -2599.34, -3755.10, 0.0000, -2825.86, -3755.10, 0.0000, 150, 170, 96
L -2833.86, -3765.10, 0.0000, -2909.36, -3856.62, 0.0000, 96, 110, 60
L -2825.86, -3755.10, 0.0000, -2901.36, -3846.62, 0.0000, 150, 170, 96
L -2393.46, -3765.10, 0.0000, -2204.70, -3765.10, 0.0000, 96, 110, 60
L -2385.46, -3755.10, 0.0000, -2196.70, -3755.10, 0.0000, 150, 170, 96
L -2204.70, -3765.10, 0.0000, -2110.32, -3936.70, 0.0000, 96, 110, 60
L -2196.70, -3755.10, 0.0000, -2102.32, -3926.70, 0.0000, 150, 170, 96
L -2110.32, -3936.70, 0.0000, -2110.32, -4165.50, 0.0000, 96, 110, 60
L -2102.32, -3926.70, 0.0000, -2102.32, -4155.50, 0.0000, 150, 170, 96
L -2110.32, -4165.50, 0.0000, -2204.70, -4337.10, 0.0000, 96, 110, 60
L -2102.32, -4155.50, 0.0000, -2196.70, -4327.10, 0.0000, 150, 170, 96
L -2204.70, -4337.10, 0.0000, -2393.46, -4337.10, 0.0000, 96, 110, 60
L -2196.70, -4327.10, 0.0000, -2385.46, -4327.10, 0.0000, 150, 170, 96
L -2393.46, -4337.10, 0.0000, -2487.84, -4165.50, 0.0000, 96, 110, 60
L -2385.46, -4327.10, 0.0000, -2479.84, -4155.50, 0.0000, 150, 170, 96
L -2487.84, -4165.50, 0.0000, -2487.84, -3936.70, 0.0000, 96, 110, 60
L -2479.84, -4155.50, 0.0000, -2479.84, -3926.70, 0.0000, 150, 170, 96
L -2487.84, -3936.70, 0.0000, -2393.46, -3765.10, 0.0000, 96, 110, 60
L -2479.84, -3926.70, 0.0000, -2385.46, -3755.10, 0.0000, 150, 170, 96
L -2066.32, -4337.10, 0.0000, -2066.32, -3879.50, 0.0000, 96, 110, 60
L -2058.32, -4327.10, 0.0000, -2058.32, -3869.50, 0.0000, 150, 170, 96
L -2066.32, -3879.50, 0.0000, -1990.82, -3765.10, 0.0000, 96, 110, 60
L -2058.32, -3869.50, 0.0000, -1982.82, -3755.10, 0.0000, 150, 170, 96
L -1990.82, -3765.10, 0.0000, -1764.30, -3765.10, 0.0000, 96, 110, 60
L -1982.82, -3755.10, 0.0000, -1756.30, -3755.10, 0.0000, 150, 170, 96
L -1764.30, -3765.10, 0.0000, -1688.80, -3879.50, 0.0000, 96, 110, 60
L -1756.30, -3755.10, 0.0000, -1680.80, -3869.50, 0.0000, 150, 170, 96
L -1688.80, -3879.50, 0.0000, -1688.80, -4337.10, 0.0000, 96, 110, 60
L -1680.80, -3869.50, 0.0000, -1680.80, -4327.10, 0.0000, 150, 170, 96
L -1644.80, -4337.10, 0.0000, -1267.28, -4337.10, 0.0000, 96, 110, 60
L -1636.80, -4327.10, 0.0000, -1259.28, -4327.10, 0.0000, 150, 170, 96
L -1456.04, -4337.10, 0.0000, -1456.04, -3765.10, 0.0000, 96, 110, 60
L -1448.04, -4327.10, 0.0000, -1448.04, -3755.10, 0.0000, 150, 170, 96
L -1223.28, -3765.10, 0.0000, -1223.28, -4337.10, 0.0000, 96, 110, 60
L -1215.28, -3755.10, 0.0000, -1215.28, -4327.10, 0.0000, 150, 170, 96
L -845.76, -3765.10, 0.0000, -845.76, -4337.10, 0.0000, 96, 110, 60
L -837.76, -3755.10, 0.0000, -837.76, -4327.10, 0.0000, 150, 170, 96
L -1223.28, -4051.10, 0.0000, -845.76, -4051.10, 0.0000, 96, 110, 60
L -1215.28, -4041.10, 0.0000, -837.76, -4041.10, 0.0000, 150, 170, 96
L -424.24, -4337.10, 0.0000, -801.76, -4337.10, 0.0000, 96, 110, 60
L -416.24, -4327.10, 0.0000, -793.76, -4327.10, 0.0000, 150, 170, 96
L -801.76, -4337.10, 0.0000, -801.76, -3765.10, 0.0000, 96, 110, 60
L -793.76, -4327.10, 0.0000, -793.76, -3755.10, 0.0000, 150, 170, 96
L -801.76, -3765.10, 0.0000, -424.24, -3765.10, 0.0000, 96, 110, 60
L -793.76, -3755.10, 0.0000, -416.24, -3755.10, 0.0000, 150, 170, 96
L -801.76, -4051.10, 0.0000, -537.50, -4051.10, 0.0000, 96, 110, 60
L -793.76, -4041.10, 0.0000, -529.50, -4041.10, 0.0000, 150, 170, 96
L -380.24, -3765.10, 0.0000, -380.24, -4337.10, 0.0000, 96, 110, 60
L -372.24, -3755.10, 0.0000, -372.24, -4327.10, 0.0000, 150, 170, 96
L -380.24, -4337.10, 0.0000, -115.98, -4337.10, 0.0000, 96, 110, 60
L -372.24, -4327.10, 0.0000, -107.98, -4327.10, 0.0000, 150, 170, 96
L -115.98, -4337.10, 0.0000, -21.60, -4222.70, 0.0000, 96, 110, 60
L -107.98, -4327.10, 0.0000, -13.60, -4212.70, 0.0000, 150, 170, 96
L -21.60, -4222.70, 0.0000, -115.98, -4079.70, 0.0000, 96, 110, 60
L -13.60, -4212.70, 0.0000, -107.98, -4069.70, 0.0000, 150, 170, 96
L -115.98, -4079.70, 0.0000, -380.24, -4079.70, 0.0000, 96, 110, 60
L -107.98, -4069.70, 0.0000, -372.24, -4069.70, 0.0000, 150, 170, 96
L -248.11, -4079.70, 0.0000, -2.72, -3765.10, 0.0000, 96, 110, 60
L -240.11, -4069.70, 0.0000, 5.28, -3755.10, 0.0000, 150, 170, 96
L 41.28, -3765.10, 0.0000, 41.28, -4337.10, 0.0000, 96, 110, 60
L 49.28, -3755.10, 0.0000, 49.28, -4327.10, 0.0000, 150, 170, 96
L 41.28, -4337.10, 0.0000, 418.80, -3765.10, 0.0000, 96, 110, 60
L 49.28, -4327.10, 0.0000, 426.80, -3755.10, 0.0000, 150, 170, 96
L 418.80, -3765.10, 0.0000, 418.80, -4337.10, 0.0000, 96, 110, 60
L 426.80, -3755.10, 0.0000, 426.80, -4327.10, 0.0000, 150, 170, 96
L 884.32, -3765.10, 0.0000, 884.32, -4337.10, 0.0000, 96, 110, 60
L 892.32, -3755.10, 0.0000, 892.32, -4327.10, 0.0000, 150, 170, 96
L 884.32, -4022.50, 0.0000, 1205.21, -4337.10, 0.0000, 96, 110, 60
L 892.32, -4012.50, 0.0000, 1213.21, -4327.10, 0.0000, 150, 170, 96
L 978.70, -4079.70, 0.0000, 1224.09, -3765.10, 0.0000, 96, 110, 60
L 986.70, -4069.70, 0.0000, 1232.09, -3755.10, 0.0000, 150, 170, 96
L 1305.84, -3765.10, 0.0000, 1494.60, -4337.10, 0.0000, 96, 110, 60
L 1313.84, -3755.10, 0.0000, 1502.60, -4327.10, 0.0000, 150, 170, 96
L 1494.60, -4337.10, 0.0000, 1683.36, -3765.10, 0.0000, 96, 110, 60
L 1502.60, -4327.10, 0.0000, 1691.36, -3755.10, 0.0000, 150, 170, 96
L 1400.22, -3993.90, 0.0000, 1588.98, -3993.90, 0.0000, 96, 110, 60
L 1408.22, -3983.90, 0.0000, 1596.98, -3983.90, 0.0000, 150, 170, 96
L 1727.36, -3765.10, 0.0000, 1727.36, -4337.10, 0.0000, 96, 110, 60
L 1735.36, -3755.10, 0.0000, 1735.36, -4327.10, 0.0000, 150, 170, 96
L 1727.36, -4337.10, 0.0000, 1991.62, -4337.10, 0.0000, 96, 110, 60
L 1735.36, -4327.10, 0.0000, 1999.62, -4327.10, 0.0000, 150, 170, 96
L 1991.62, -4337.10, 0.0000, 2086.00, -4222.70, 0.0000, 96, 110, 60
L 1999.62, -4327.10, 0.0000, 2094.00, -4212.70, 0.0000, 150, 170, 96
L 2086.00, -4222.70, 0.0000, 1991.62, -4079.70, 0.0000, 96, 110, 60
L 2094.00, -4212.70, 0.0000, 1999.62, -4069.70, 0.0000, 150, 170, 96
L 1991.62, -4079.70, 0.0000, 1727.36, -4079.70, 0.0000, 96, 110, 60
L 1999.62, -4069.70, 0.0000, 1735.36, -4069.70, 0.0000, 150, 170, 96
L 1859.49, -4079.70, 0.0000, 2104.88, -3765.10, 0.0000, 96, 110, 60
L 1867.49, -4069.70, 0.0000, 2112.88, -3755.10, 0.0000, 150, 170, 96
L 2148.88, -3765.10, 0.0000, 2337.64, -4337.10, 0.0000, 96, 110, 60
L 2156.88, -3755.10, 0.0000, 2345.64, -4327.10, 0.0000, 150, 170, 96
L 2337.64, -4337.10, 0.0000, 2526.40, -3765.10, 0.0000, 96, 110, 60
L 2345.64, -4327.10, 0.0000, 2534.40, -3755.10, 0.0000, 150, 170, 96
L 2243.26, -3993.90, 0.0000, 2432.02, -3993.90, 0.0000, 96, 110, 60
L 2251.26, -3983.90, 0.0000, 2440.02, -3983.90, 0.0000, 150, 170, 96
L 2570.40, -3765.10, 0.0000, 2570.40, -4337.10, 0.0000, 96, 110, 60
L 2578.40, -3755.10, 0.0000, 2578.40, -4327.10, 0.0000, 150, 170, 96
L 2570.40, -4337.10, 0.0000, 2947.92, -3765.10, 0.0000, 96, 110, 60
L 2578.40, -4327.10, 0.0000, 2955.92, -3755.10, 0.0000, 150, 170, 96
L 2947.92, -3765.10, 0.0000, 2947.92, -4337.10, 0.0000, 96, 110, 60
L 2955.92, -3755.10, 0.0000, 2955.92, -4327.10, 0.0000, 150, 170, 96
L 2991.92, -3765.10, 0.0000, 3180.68, -4337.10, 0.0000, 96, 110, 60
L 2999.92, -3755.10, 0.0000, 3188.68, -4327.10, 0.0000, 150, 170, 96
L 3180.68, -4337.10, 0.0000, 3369.44, -3765.10, 0.0000, 96, 110, 60
L 3188.68, -4327.10, 0.0000, 3377.44, -3755.10, 0.0000, 150, 170, 96
L 3086.30, -3993.90, 0.0000, 3275.06, -3993.90, 0.0000, 96, 110, 60
L 3094.30, -3983.90, 0.0000, 3283.06, -3983.90, 0.0000, 150, 170, 96
L -2939.36, -3719.10, 0.0000, 3399.44, -3719.10, 0.0000, 150, 170, 96
L -2939.36, -4379.10, 0.0000, 3399.44, -4379.10, 0.0000, 150, 170, 96
L -3642.38, 9197.88, 0.0000, -3647.31, 9254.20, 0.0000, 96, 110, 64
L -3647.31, 9254.20, 0.0000, -3661.94, 9308.81, 0.0000, 96, 110, 64
L -3661.94, 9308.81, 0.0000, -3685.83, 9360.05, 0.0000, 96, 110, 64
L -3685.83, 9360.05, 0.0000, -3718.26, 9406.36, 0.0000, 96, 110, 64
L -3718.26, 9406.36, 0.0000, -3758.24, 9446.33, 0.0000, 96, 110, 64
L -3758.24, 9446.33, 0.0000, -3804.55, 9478.76, 0.0000, 96, 110, 64
L -3804.55, 9478.76, 0.0000, -3855.78, 9502.65, 0.0000, 96, 110, 64
L -3855.78, 9502.65, 0.0000, -3910.39, 9517.29, 0.0000, 96, 110, 64
L -3910.39, 9517.29, 0.0000, -3966.71, 9522.21, 0.0000, 96, 110, 64
L -3966.71, 9522.21, 0.0000, -4023.03, 9517.29, 0.0000, 96, 110, 64
L -4023.03, 9517.29, 0.0000, -4077.64, 9502.65, 0.0000, 96, 110, 64
L -4077.64, 9502.65, 0.0000, -4128.87, 9478.76, 0.0000, 96, 110, 64
L -4128.87, 9478.76, 0.0000, -4175.18, 9446.33, 0.0000, 96, 110, 64
L -4175.18, 9446.33, 0.0000, -4215.16, 9406.36, 0.0000, 96, 110, 64
L -4215.16, 9406.36, 0.0000, -4247.59, 9360.05, 0.0000, 96, 110, 64
L -4247.59, 9360.05, 0.0000, -4271.48, 9308.81, 0.0000, 96, 110, 64
L -4271.48, 9308.81, 0.0000, -4286.11, 9254.20, 0.0000, 96, 110, 64
L -4286.11, 9254.20, 0.0000, -4291.04, 9197.88, 0.0000, 96, 110, 64
L -4291.04, 9197.88, 0.0000, -4286.11, 9141.57, 0.0000, 96, 110, 64
L -4286.11, 9141.57, 0.0000, -4271.48, 9086.96, 0.0000, 96, 110, 64
L -4271.48, 9086.96, 0.0000, -4247.59, 9035.72, 0.0000, 96, 110, 64
L -4247.59, 9035.72, 0.0000, -4215.16, 8989.41, 0.0000, 96, 110, 64
L -4215.16, 8989.41, 0.0000, -4175.18, 8949.44, 0.0000, 96, 110, 64
L -4175.18, 8949.44, 0.0000, -4128.87, 8917.01, 0.0000, 96, 110, 64
L -4128.87, 8917.01, 0.0000, -4077.64, 8893.12, 0.0000, 96, 110, 64
L -4077.64, 8893.12, 0.0000, -4023.03, 8878.48, 0.0000, 96, 110, 64
L -4023.03, 8878.48, 0.0000, -3966.71, 8873.56, 0.0000, 96, 110, 64
L -3966.71, 8873.56, 0.0000, -3910.39, 8878.48, 0.0000, 96, 110, 64
L -3910.39, 8878.48, 0.0000, -3855.78, 8893.12, 0.0000, 96, 110, 64
L -3855.78, 8893.12, 0.0000, -3804.55, 8917.01, 0.0000, 96, 110, 64
L -3804.55, 8917.01, 0.0000, -3758.24, 8949.44, 0.0000, 96, 110, 64
L -3758.24, 8949.44, 0.0000, -3718.26, 8989.41, 0.0000, 96, 110, 64
L -3718.26, 8989.41, 0.0000, -3685.83, 9035.72, 0.0000, 96, 110, 64
L -3685.83, 9035.72, 0.0000, -3661.94, 9086.96, 0.0000, 96, 110, 64
L -3661.94, 9086.96, 0.0000, -3647.31, 9141.57, 0.0000, 96, 110, 64
L -3647.31, 9141.57, 0.0000, -3642.38, 9197.88, 0.0000, 96, 110, 64
L -3600.22, 9197.88, 0.0000, -3605.79, 9261.53, 0.0000, 150, 170, 96
L -3605.79, 9261.53, 0.0000, -3622.32, 9323.23, 0.0000, 150, 170, 96
L -3622.32, 9323.23, 0.0000, -3649.32, 9381.13, 0.0000, 150, 170, 96
L -3649.32, 9381.13, 0.0000, -3685.96, 9433.46, 0.0000, 150, 170, 96
L -3685.96, 9433.46, 0.0000, -3731.13, 9478.63, 0.0000, 150, 170, 96
L -3731.13, 9478.63, 0.0000, -3783.46, 9515.28, 0.0000, 150, 170, 96
L -3783.46, 9515.28, 0.0000, -3841.36, 9542.27, 0.0000, 150, 170, 96
L -3841.36, 9542.27, 0.0000, -3903.07, 9558.81, 0.0000, 150, 170, 96
L -3903.07, 9558.81, 0.0000, -3966.71, 9564.38, 0.0000, 150, 170, 96
L -3966.71, 9564.38, 0.0000, -4030.35, 9558.81, 0.0000, 150, 170, 96
L -4030.35, 9558.81, 0.0000, -4092.06, 9542.27, 0.0000, 150, 170, 96
L -4092.06, 9542.27, 0.0000, -4149.95, 9515.28, 0.0000, 150, 170, 96
L -4149.95, 9515.28, 0.0000, -4202.29, 9478.63, 0.0000, 150, 170, 96
L -4202.29, 9478.63, 0.0000, -4247.46, 9433.46, 0.0000, 150, 170, 96
