P 1590.42, -1877.48, 0.0000, 95, 70, 45, 3, N
P 1590.42, -1519.08, 0.0000, 95, 70, 45, 1, S
P 1769.62, -1698.28, 0.0000, 95, 70, 45, 1, E
P 1411.22, -1698.28, 0.0000, 95, 70, 45, 1, W
L -1205.89, -2908.44, 0.0000, -1105.07, -2838.61, 0.0000, 95, 70, 45
L -1105.07, -2838.61, 0.0000, -1004.24, -2908.44, 0.0000, 95, 70, 45
L -1004.24, -2908.44, 0.0000, -903.42, -2864.51, 0.0000, 95, 70, 45
L -903.42, -2864.51, 0.0000, -802.59, -2908.44, 0.0000, 95, 70, 45
L -802.59, -2908.44, 0.0000, -701.77, -2876.90, 0.0000, 95, 70, 45
L -701.77, -2876.90, 0.0000, -600.94, -2908.44, 0.0000, 95, 70, 45
L -600.94, -2908.44, 0.0000, -500.12, -2850.49, 0.0000, 95, 70, 45
L -500.12, -2850.49, 0.0000, -399.29, -2908.44, 0.0000, 95, 70, 45
L -399.29, -2908.44, 0.0000, -298.47, -2840.35, 0.0000, 95, 70, 45
L -298.47, -2840.35, 0.0000, -197.64, -2908.44, 0.0000, 95, 70, 45
L -197.64, -2908.44, 0.0000, -96.82, -2846.72, 0.0000, 95, 70, 45
L -96.82, -2846.72, 0.0000, 4.01, -2908.44, 0.0000, 95, 70, 45
L 4.01, -2908.44, 0.0000, 104.83, -2856.68, 0.0000, 95, 70, 45
L 104.83, -2856.68, 0.0000, 205.66, -2908.44, 0.0000, 95, 70, 45
L 205.66, -2908.44, 0.0000, 306.48, -2844.42, 0.0000, 95, 70, 45
L 306.48, -2844.42, 0.0000, 407.31, -2908.44, 0.0000, 95, 70, 45
L 407.31, -2908.44, 0.0000, 508.13, -2861.39, 0.0000, 95, 70, 45
L 508.13, -2861.39, 0.0000, 608.95, -2908.44, 0.0000, 95, 70, 45
L 608.95, -2908.44, 0.0000, 709.78, -2845.14, 0.0000, 95, 70, 45
L 709.78, -2845.14, 0.0000, 810.60, -2908.44, 0.0000, 95, 70, 45
L 810.60, -2908.44, 0.0000, 911.43, -2872.51, 0.0000, 95, 70, 45
L 911.43, -2872.51, 0.0000, 1012.25, -2908.44, 0.0000, 95, 70, 45
L 1012.25, -2908.44, 0.0000, 1113.08, -2877.07, 0.0000, 95, 70, 45
L 1113.08, -2877.07, 0.0000, 1213.90, -2908.44, 0.0000, 95, 70, 45
L 1213.90, -2908.44, 0.0000, 1314.73, -2855.27, 0.0000, 95, 70, 45
L 1314.73, -2855.27, 0.0000, 1415.55, -2908.44, 0.0000, 95, 70, 45
L 1415.55, -2908.44, 0.0000, 1516.38, -2862.55, 0.0000, 95, 70, 45
L 1516.38, -2862.55, 0.0000, 1617.20, -2908.44, 0.0000, 95, 70, 45
L 1617.20, -2908.44, 0.0000, 1718.03, -2864.13, 0.0000, 95, 70, 45
L 1718.03, -2864.13, 0.0000, 1818.85, -2908.44, 0.0000, 95, 70, 45
L 1818.85, -2908.44, 0.0000, 1919.68, -2867.87, 0.0000, 95, 70, 45
L 1919.68, -2867.87, 0.0000, 2020.50, -2908.44, 0.0000, 95, 70, 45
L 2020.50, -2908.44, 0.0000, 1967.22, -2806.80, 0.0000, 95, 70, 45
L 1967.22, -2806.80, 0.0000, 2020.50, -2705.16, 0.0000, 95, 70, 45
L 2020.50, -2705.16, 0.0000, 1978.04, -2603.51, 0.0000, 95, 70, 45
L 1978.04, -2603.51, 0.0000, 2020.50, -2501.87, 0.0000, 95, 70, 45
L 2020.50, -2501.87, 0.0000, 1976.59, -2400.23, 0.0000, 95, 70, 45
L 1976.59, -2400.23, 0.0000, 2020.50, -2298.58, 0.0000, 95, 70, 45
L 2020.50, -2298.58, 0.0000, 1994.90, -2196.94, 0.0000, 95, 70, 45
L 1994.90, -2196.94, 0.0000, 2020.50, -2095.30, 0.0000, 95, 70, 45
L 2020.50, -2095.30, 0.0000, 1974.29, -1993.66, 0.0000, 95, 70, 45
L 1974.29, -1993.66, 0.0000, 2020.50, -1892.01, 0.0000, 95, 70, 45
L 2020.50, -1892.01, 0.0000, 1983.69, -1790.37, 0.0000, 95, 70, 45
L 1983.69, -1790.37, 0.0000, 2020.50, -1688.73, 0.0000, 95, 70, 45
L 2020.50, -1688.73, 0.0000, 1975.21, -1587.08, 0.0000, 95, 70, 45
L 1975.21, -1587.08, 0.0000, 2020.50, -1485.44, 0.0000, 95, 70, 45
L 2020.50, -1485.44, 0.0000, 1967.85, -1383.80, 0.0000, 95, 70, 45
L 1967.85, -1383.80, 0.0000, 2020.50, -1282.16, 0.0000, 95, 70, 45
L 2020.50, -1282.16, 0.0000, 1984.80, -1180.51, 0.0000, 95, 70, 45
L 1984.80, -1180.51, 0.0000, 2020.50, -1078.87, 0.0000, 95, 70, 45
L 2020.50, -1078.87, 0.0000, 1988.74, -977.23, 0.0000, 95, 70, 45
L 1988.74, -977.23, 0.0000, 2020.50, -875.58, 0.0000, 95, 70, 45
L 2020.50, -875.58, 0.0000, 1953.42, -773.94, 0.0000, 95, 70, 45
L 1953.42, -773.94, 0.0000, 2020.50, -672.30, 0.0000, 95, 70, 45
L 2020.50, -672.30, 0.0000, 1991.01, -570.65, 0.0000, 95, 70, 45
L 1991.01, -570.65, 0.0000, 2020.50, -469.01, 0.0000, 95, 70, 45
L 2020.50, -469.01, 0.0000, 1984.82, -367.37, 0.0000, 95, 70, 45
L 1984.82, -367.37, 0.0000, 2020.50, -265.73, 0.0000, 95, 70, 45
L 2020.50, -265.73, 0.0000, 1965.97, -164.08, 0.0000, 95, 70, 45
L 1965.97, -164.08, 0.0000, 2020.50, -62.44, 0.0000, 95, 70, 45
L 2020.50, -62.44, 0.0000, 1976.32, 39.20, 0.0000, 95, 70, 45
L 1976.32, 39.20, 0.0000, 2020.50, 140.85, 0.0000, 95, 70, 45
L 2020.50, 140.85, 0.0000, 1972.28, 242.49, 0.0000, 95, 70, 45
L 1972.28, 242.49, 0.0000, 2020.50, 344.13, 0.0000, 95, 70, 45
L 2020.50, 344.13, 0.0000, 1962.24, 445.77, 0.0000, 95, 70, 45
L 1962.24, 445.77, 0.0000, 2020.50, 547.42, 0.0000, 95, 70, 45
L 2020.50, 547.42, 0.0000, 1975.41, 649.06, 0.0000, 95, 70, 45
L 1975.41, 649.06, 0.0000, 2020.50, 750.70, 0.0000, 95, 70, 45
L 2020.50, 750.70, 0.0000, 1963.63, 852.35, 0.0000, 95, 70, 45
L 1963.63, 852.35, 0.0000, 2020.50, 953.99, 0.0000, 95, 70, 45
L 2020.50, 953.99, 0.0000, 1954.45, 1055.63, 0.0000, 95, 70, 45
L 1954.45, 1055.63, 0.0000, 2020.50, 1157.27, 0.0000, 95, 70, 45
L 2020.50, 1157.27, 0.0000, 1988.47, 1258.92, 0.0000, 95, 70, 45
L 1988.47, 1258.92, 0.0000, 2020.50, 1360.56, 0.0000, 95, 70, 45
L 2020.50, 1360.56, 0.0000, 1955.22, 1462.20, 0.0000, 95, 70, 45
L 1955.22, 1462.20, 0.0000, 2020.50, 1563.85, 0.0000, 95, 70, 45
L 2020.50, 1563.85, 0.0000, 1975.47, 1665.49, 0.0000, 95, 70, 45
L 1975.47, 1665.49, 0.0000, 2020.50, 1767.13, 0.0000, 95, 70, 45
L 2020.50, 1767.13, 0.0000, 1919.68, 1734.78, 0.0000, 95, 70, 45
L 1919.68, 1734.78, 0.0000, 1818.85, 1767.13, 0.0000, 95, 70, 45
L 1818.85, 1767.13, 0.0000, 1718.03, 1728.41, 0.0000, 95, 70, 45
L 1718.03, 1728.41, 0.0000, 1617.20, 1767.13, 0.0000, 95, 70, 45
L 1617.20, 1767.13, 0.0000, 1516.38, 1729.02, 0.0000, 95, 70, 45
L 1516.38, 1729.02, 0.0000, 1415.55, 1767.13, 0.0000, 95, 70, 45
L 1415.55, 1767.13, 0.0000, 1314.73, 1698.51, 0.0000, 95, 70, 45
L 1314.73, 1698.51, 0.0000, 1213.90, 1767.13, 0.0000, 95, 70, 45
L 1213.90, 1767.13, 0.0000, 1113.08, 1728.37, 0.0000, 95, 70, 45
L 1113.08, 1728.37, 0.0000, 1012.25, 1767.13, 0.0000, 95, 70, 45
L 1012.25, 1767.13, 0.0000, 911.43, 1715.68, 0.0000, 95, 70, 45
L 911.43, 1715.68, 0.0000, 810.60, 1767.13, 0.0000, 95, 70, 45
L 810.60, 1767.13, 0.0000, 709.78, 1738.02, 0.0000, 95, 70, 45
L 709.78, 1738.02, 0.0000, 608.95, 1767.13, 0.0000, 95, 70, 45
L 608.95, 1767.13, 0.0000, 508.13, 1704.54, 0.0000, 95, 70, 45
L 508.13, 1704.54, 0.0000, 407.31, 1767.13, 0.0000, 95, 70, 45
L 407.31, 1767.13, 0.0000, 306.48, 1728.22, 0.0000, 95, 70, 45
L 306.48, 1728.22, 0.0000, 205.66, 1767.13, 0.0000, 95, 70, 45
L 205.66, 1767.13, 0.0000, 104.83, 1708.61, 0.0000, 95, 70, 45
L 104.83, 1708.61, 0.0000, 4.01, 1767.13, 0.0000, 95, 70, 45
L 4.01, 1767.13, 0.0000, -96.82, 1707.01, 0.0000, 95, 70, 45
L -96.82, 1707.01, 0.0000, -197.64, 1767.13, 0.0000, 95, 70, 45
L -197.64, 1767.13, 0.0000, -298.47, 1720.78, 0.0000, 95, 70, 45
L -298.47, 1720.78, 0.0000, -399.29, 1767.13, 0.0000, 95, 70, 45
L -399.29, 1767.13, 0.0000, -500.12, 1731.92, 0.0000, 95, 70, 45
L -500.12, 1731.92, 0.0000, -600.94, 1767.13, 0.0000, 95, 70, 45
L -600.94, 1767.13, 0.0000, -701.77, 1715.18, 0.0000, 95, 70, 45
L -701.77, 1715.18, 0.0000, -802.59, 1767.13, 0.0000, 95, 70, 45
L -802.59, 1767.13, 0.0000, -903.42, 1728.84, 0.0000, 95, 70, 45
L -903.42, 1728.84, 0.0000, -1004.24, 1767.13, 0.0000, 95, 70, 45
L -1004.24, 1767.13, 0.0000, -1105.07, 1710.46, 0.0000, 95, 70, 45
L -1105.07, 1710.46, 0.0000, -1205.89, 1767.13, 0.0000, 95, 70, 45
L -1205.89, 1767.13, 0.0000, -1306.72, 1724.17, 0.0000, 95, 70, 45
L -1306.72, 1724.17, 0.0000, -1407.54, 1767.13, 0.0000, 95, 70, 45
L -1407.54, 1767.13, 0.0000, -1508.37, 1714.72, 0.0000, 95, 70, 45
L -1508.37, 1714.72, 0.0000, -1609.19, 1767.13, 0.0000, 95, 70, 45
L -1609.19, 1767.13, 0.0000, -1710.01, 1720.69, 0.0000, 95, 70, 45
L -1710.01, 1720.69, 0.0000, -1810.84, 1767.13, 0.0000, 95, 70, 45
L -1810.84, 1767.13, 0.0000, -1911.66, 1733.37, 0.0000, 95, 70, 45
L -1911.66, 1733.37, 0.0000, -2012.49, 1767.13, 0.0000, 95, 70, 45
L -2012.49, 1767.13, 0.0000, -2113.31, 1727.73, 0.0000, 95, 70, 45
L -2113.31, 1727.73, 0.0000, -2214.14, 1767.13, 0.0000, 95, 70, 45
L -2214.14, 1767.13, 0.0000, -2314.96, 1707.10, 0.0000, 95, 70, 45
L -2314.96, 1707.10, 0.0000, -2415.79, 1767.13, 0.0000, 95, 70, 45
L -2415.79, 1767.13, 0.0000, -2516.61, 1715.42, 0.0000, 95, 70, 45
L -2516.61, 1715.42, 0.0000, -2617.44, 1767.13, 0.0000, 95, 70, 45
L -2617.44, 1767.13, 0.0000, -2718.26, 1707.93, 0.0000, 95, 70, 45
L -2718.26, 1707.93, 0.0000, -2819.09, 1767.13, 0.0000, 95, 70, 45
L -2819.09, 1767.13, 0.0000, -2919.91, 1732.91, 0.0000, 95, 70, 45
L -2919.91, 1732.91, 0.0000, -3020.74, 1767.13, 0.0000, 95, 70, 45
L -3020.74, 1767.13, 0.0000, -3121.56, 1726.17, 0.0000, 95, 70, 45
L -3121.56, 1726.17, 0.0000, -3222.39, 1767.13, 0.0000, 95, 70, 45
L -3222.39, 1767.13, 0.0000, -3323.21, 1706.17, 0.0000, 95, 70, 45
L -3323.21, 1706.17, 0.0000, -3424.04, 1767.13, 0.0000, 95, 70, 45
L -3424.04, 1767.13, 0.0000, -3524.86, 1718.10, 0.0000, 95, 70, 45
L -3524.86, 1718.10, 0.0000, -3625.69, 1767.13, 0.0000, 95, 70, 45
L -3625.69, 1767.13, 0.0000, -3726.51, 1714.21, 0.0000, 95, 70, 45
L -3726.51, 1714.21, 0.0000, -3827.33, 1767.13, 0.0000, 95, 70, 45
L -3827.33, 1767.13, 0.0000, -3928.16, 1721.32, 0.0000, 95, 70, 45
L -3928.16, 1721.32, 0.0000, -4028.98, 1767.13, 0.0000, 95, 70, 45
L -4028.98, 1767.13, 0.0000, -4129.81, 1730.54, 0.0000, 95, 70, 45
L -4129.81, 1730.54, 0.0000, -4230.63, 1767.13, 0.0000, 95, 70, 45
L -4230.63, 1767.13, 0.0000, -4331.46, 1703.36, 0.0000, 95, 70, 45
L -4331.46, 1703.36, 0.0000, -4432.28, 1767.13, 0.0000, 95, 70, 45
L -4432.28, 1767.13, 0.0000, -4533.11, 1707.73, 0.0000, 95, 70, 45
L -4533.11, 1707.73, 0.0000, -4633.93, 1767.13, 0.0000, 95, 70, 45
L -4633.93, 1767.13, 0.0000, -4734.76, 1713.08, 0.0000, 95, 70, 45
L -4734.76, 1713.08, 0.0000, -4835.58, 1767.13, 0.0000, 95, 70, 45
L -4835.58, 1767.13, 0.0000, -4936.41, 1709.57, 0.0000, 95, 70, 45
L -4936.41, 1709.57, 0.0000, -5037.23, 1767.13, 0.0000, 95, 70, 45
L -5037.23, 1767.13, 0.0000, -5138.06, 1734.34, 0.0000, 95, 70, 45
L -5138.06, 1734.34, 0.0000, -5238.88, 1767.13, 0.0000, 95, 70, 45
L -5238.88, 1767.13, 0.0000, -5339.71, 1742.33, 0.0000, 95, 70, 45
L -5339.71, 1742.33, 0.0000, -5440.53, 1767.13, 0.0000, 95, 70, 45
L -5440.53, 1767.13, 0.0000, -5541.36, 1700.88, 0.0000, 95, 70, 45
L -5541.36, 1700.88, 0.0000, -5642.18, 1767.13, 0.0000, 95, 70, 45
L -5642.18, 1767.13, 0.0000, -5743.00, 1732.74, 0.0000, 95, 70, 45
L -5743.00, 1732.74, 0.0000, -5843.83, 1767.13, 0.0000, 95, 70, 45
L -5843.83, 1767.13, 0.0000, -5791.07, 1665.49, 0.0000, 95, 70, 45
L -5791.07, 1665.49, 0.0000, -5843.83, 1563.85, 0.0000, 95, 70, 45
L -5843.83, 1563.85, 0.0000, -5790.27, 1462.20, 0.0000, 95, 70, 45
L -5790.27, 1462.20, 0.0000, -5843.83, 1360.56, 0.0000, 95, 70, 45
L -5843.83, 1360.56, 0.0000, -5806.91, 1258.92, 0.0000, 95, 70, 45
L -5806.91, 1258.92, 0.0000, -5843.83, 1157.27, 0.0000, 95, 70, 45
L -5843.83, 1157.27, 0.0000, -5818.34, 1055.63, 0.0000, 95, 70, 45
L -5818.34, 1055.63, 0.0000, -5843.83, 953.99, 0.0000, 95, 70, 45
L -5843.83, 953.99, 0.0000, -5814.06, 852.35, 0.0000, 95, 70, 45
L -5814.06, 852.35, 0.0000, -5843.83, 750.70, 0.0000, 95, 70, 45
L -5843.83, 750.70, 0.0000, -5802.72, 649.06, 0.0000, 95, 70, 45
L -5802.72, 649.06, 0.0000, -5843.83, 547.42, 0.0000, 95, 70, 45
L -5843.83, 547.42, 0.0000, -5815.87, 445.77, 0.0000, 95, 70, 45
L -5815.87, 445.77, 0.0000, -5843.83, 344.13, 0.0000, 95, 70, 45
L -5843.83, 344.13, 0.0000, -5812.83, 242.49, 0.0000, 95, 70, 45
L -5812.83, 242.49, 0.0000, -5843.83, 140.85, 0.0000, 95, 70, 45
L -5843.83, 140.85, 0.0000, -5784.28, 39.20, 0.0000, 95, 70, 45
L -5784.28, 39.20, 0.0000, -5843.83, -62.44, 0.0000, 95, 70, 45
L -5843.83, -62.44, 0.0000, -5790.18, -164.08, 0.0000, 95, 70, 45
L -5790.18, -164.08, 0.0000, -5843.83, -265.73, 0.0000, 95, 70, 45
L -5843.83, -265.73, 0.0000, -5779.74, -367.37, 0.0000, 95, 70, 45
L -5779.74, -367.37, 0.0000, -5843.83, -469.01, 0.0000, 95, 70, 45
L -5843.83, -469.01, 0.0000, -5777.84, -570.65, 0.0000, 95, 70, 45
L -5777.84, -570.65, 0.0000, -5843.83, -672.30, 0.0000, 95, 70, 45
L -5843.83, -672.30, 0.0000, -5787.14, -773.94, 0.0000, 95, 70, 45
L -5787.14, -773.94, 0.0000, -5843.83, -875.58, 0.0000, 95, 70, 45
L -5843.83, -875.58, 0.0000, -5777.66, -977.23, 0.0000, 95, 70, 45
L -5777.66, -977.23, 0.0000, -5843.83, -1078.87, 0.0000, 95, 70, 45
L -5843.83, -1078.87, 0.0000, -5793.84, -1180.51, 0.0000, 95, 70, 45
L -5793.84, -1180.51, 0.0000, -5843.83, -1282.16, 0.0000, 95, 70, 45
L -5843.83, -1282.16, 0.0000, -5777.87, -1383.80, 0.0000, 95, 70, 45
L -5777.87, -1383.80, 0.0000, -5843.83, -1485.44, 0.0000, 95, 70, 45
L -5843.83, -1485.44, 0.0000, -5805.31, -1587.08, 0.0000, 95, 70, 45
L -5805.31, -1587.08, 0.0000, -5843.83, -1688.73, 0.0000, 95, 70, 45
L -5843.83, -1688.73, 0.0000, -5780.33, -1790.37, 0.0000, 95, 70, 45
L -5780.33, -1790.37, 0.0000, -5843.83, -1892.01, 0.0000, 95, 70, 45
L -5843.83, -1892.01, 0.0000, -5798.43, -1993.66, 0.0000, 95, 70, 45
L -5798.43, -1993.66, 0.0000, -5843.83, -2095.30, 0.0000, 95, 70, 45
L -5843.83, -2095.30, 0.0000, -5774.60, -2196.94, 0.0000, 95, 70, 45
L -5774.60, -2196.94, 0.0000, -5843.83, -2298.58, 0.0000, 95, 70, 45
L -5843.83, -2298.58, 0.0000, -5803.36, -2400.23, 0.0000, 95, 70, 45
L -5803.36, -2400.23, 0.0000, -5843.83, -2501.87, 0.0000, 95, 70, 45
L -5843.83, -2501.87, 0.0000, -5787.51, -2603.51, 0.0000, 95, 70, 45
L -5787.51, -2603.51, 0.0000, -5843.83, -2705.16, 0.0000, 95, 70, 45
L -5843.83, -2705.16, 0.0000, -5810.67, -2806.80, 0.0000, 95, 70, 45
L -5810.67, -2806.80, 0.0000, -5843.83, -2908.44, 0.0000, 95, 70, 45
L -5798.83, -2863.44, 0.0000, -5667.06, -2841.88, 0.0000, 120, 140, 80
L -5667.06, -2841.88, 0.0000, -5535.29, -2863.44, 0.0000, 120, 140, 80
L -5535.29, -2863.44, 0.0000, -5403.52, -2840.63, 0.0000, 120, 140, 80
L -5403.52, -2840.63, 0.0000, -5271.76, -2863.44, 0.0000, 120, 140, 80
L -5271.76, -2863.44, 0.0000, -5139.99, -2829.69, 0.0000, 120, 140, 80
L -5139.99, -2829.69, 0.0000, -5008.22, -2863.44, 0.0000, 120, 140, 80
L -5008.22, -2863.44, 0.0000, -4876.45, -2826.00, 0.0000, 120, 140, 80
L -4876.45, -2826.00, 0.0000, -4744.68, -2863.44, 0.0000, 120, 140, 80
L -4744.68, -2863.44, 0.0000, -4612.91, -2846.57, 0.0000, 120, 140, 80
L -4612.91, -2846.57, 0.0000, -4481.15, -2863.44, 0.0000, 120, 140, 80
L -4481.15, -2863.44, 0.0000, -4349.38, -2839.36, 0.0000, 120, 140, 80
L -4349.38, -2839.36, 0.0000, -4217.61, -2863.44, 0.0000, 120, 140, 80
L -4217.61, -2863.44, 0.0000, -4085.84, -2842.20, 0.0000, 120, 140, 80
L -4085.84, -2842.20, 0.0000, -3954.07, -2863.44, 0.0000, 120, 140, 80
L -3954.07, -2863.44, 0.0000, -3822.30, -2831.14, 0.0000, 120, 140, 80
L -3822.30, -2831.14, 0.0000, -3690.54, -2863.44, 0.0000, 120, 140, 80
L -3690.54, -2863.44, 0.0000, -3558.77, -2846.22, 0.0000, 120, 140, 80
L -3558.77, -2846.22, 0.0000, -3427.00, -2863.44, 0.0000, 120, 140, 80
L -3427.00, -2863.44, 0.0000, -3295.23, -2836.35, 0.0000, 120, 140, 80
L -3295.23, -2836.35, 0.0000, -3163.46, -2863.44, 0.0000, 120, 140, 80
L -3163.46, -2863.44, 0.0000, -3031.69, -2825.65, 0.0000, 120, 140, 80
L -3031.69, -2825.65, 0.0000, -2899.93, -2863.44, 0.0000, 120, 140, 80
L -2899.93, -2863.44, 0.0000, -2768.16, -2839.53, 0.0000, 120, 140, 80
L -2768.16, -2839.53, 0.0000, -2636.39, -2863.44, 0.0000, 120, 140, 80
L -2636.39, -2863.44, 0.0000, -2504.62, -2833.38, 0.0000, 120, 140, 80
L -2504.62, -2833.38, 0.0000, -2372.85, -2863.44, 0.0000, 120, 140, 80
L -2372.85, -2863.44, 0.0000, -2241.09, -2827.68, 0.0000, 120, 140, 80
L -2241.09, -2827.68, 0.0000, -2109.32, -2863.44, 0.0000, 120, 140, 80
L -2109.32, -2863.44, 0.0000, -1977.55, -2831.47, 0.0000, 120, 140, 80
L -1977.55, -2831.47, 0.0000, -1845.78, -2863.44, 0.0000, 120, 140, 80
L -1845.78, -2863.44, 0.0000, -1714.01, -2847.71, 0.0000, 120, 140, 80
L -1714.01, -2847.71, 0.0000, -1582.24, -2863.44, 0.0000, 120, 140, 80
L -1582.24, -2863.44, 0.0000, -1450.48, -2827.69, 0.0000, 120, 140, 80
L -1450.48, -2827.69, 0.0000, -1318.71, -2863.44, 0.0000, 120, 140, 80
L -1318.71, -2863.44, 0.0000, -1186.94, -2826.23, 0.0000, 120, 140, 80
L -1186.94, -2826.23, 0.0000, -1055.17, -2863.44, 0.0000, 120, 140, 80
L -1055.17, -2863.44, 0.0000, -923.40, -2832.99, 0.0000, 120, 140, 80
L -923.40, -2832.99, 0.0000, -791.63, -2863.44, 0.0000, 120, 140, 80
L -791.63, -2863.44, 0.0000, -659.87, -2846.74, 0.0000, 120, 140, 80
L -659.87, -2846.74, 0.0000, -528.10, -2863.44, 0.0000, 120, 140, 80
L -528.10, -2863.44, 0.0000, -396.33, -2844.24, 0.0000, 120, 140, 80
