P -3261.12, 1095.07, 0.0000, 96, 110, 60, 3, N
P -3261.12, 1485.79, 0.0000, 96, 110, 64, 1, S
P -3065.76, 1290.43, 0.0000, 96, 110, 64, 1, E
P -3456.48, 1290.43, 0.0000, 96, 110, 64, 1, W
L -1818.78, 1817.94, 0.0000, -2153.34, 1855.43, 0.0000, 96, 110, 64
L -2153.34, 1855.43, 0.0000, -2487.89, 1797.65, 0.0000, 96, 110, 64
L -2487.89, 1797.65, 0.0000, -2822.45, 1855.43, 0.0000, 96, 110, 64
L -2822.45, 1855.43, 0.0000, -3157.01, 1814.02, 0.0000, 96, 110, 64
L -3157.01, 1814.02, 0.0000, -3491.56, 1855.43, 0.0000, 96, 110, 64
L -3491.56, 1855.43, 0.0000, -3826.12, 1771.88, 0.0000, 96, 110, 64
L -3826.12, 1855.43, 0.0000, -3731.46, 1532.28, 0.0000, 96, 110, 64
L -3731.46, 1532.28, 0.0000, -3826.12, 1209.14, 0.0000, 96, 110, 64
L -3826.12, 1209.14, 0.0000, -3764.73, 885.99, 0.0000, 96, 110, 64
L -3764.73, 885.99, 0.0000, -3826.12, 562.85, 0.0000, 96, 110, 64
L -3826.12, 562.85, 0.0000, -3723.41, 239.70, 0.0000, 96, 110, 64
L -3723.41, 239.70, 0.0000, -3826.12, -83.45, 0.0000, 96, 110, 64
L -3826.12, -83.45, 0.0000, -3768.26, -406.59, 0.0000, 96, 110, 64
L -3768.26, -406.59, 0.0000, -3826.12, -729.74, 0.0000, 96, 110, 64
L -3826.12, -729.74, 0.0000, -3763.22, -1052.88, 0.0000, 96, 110, 64
L -3763.22, -1052.88, 0.0000, -3826.12, -1376.03, 0.0000, 96, 110, 64
L -3826.12, -1376.03, 0.0000, -3747.65, -1699.17, 0.0000, 96, 110, 64
L -3747.65, -1699.17, 0.0000, -3826.12, -2022.32, 0.0000, 96, 110, 64
L -3826.12, -2022.32, 0.0000, -3722.07, -2345.47, 0.0000, 96, 110, 64
L -3722.07, -2345.47, 0.0000, -3826.12, -2668.61, 0.0000, 96, 110, 64
L -3826.12, -2668.61, 0.0000, -3731.13, -2991.76, 0.0000, 96, 110, 64
L -3731.13, -2991.76, 0.0000, -3826.12, -3314.90, 0.0000, 96, 110, 64
L -3826.12, -3314.90, 0.0000, -3761.55, -3638.05, 0.0000, 96, 110, 64
L -3761.55, -3638.05, 0.0000, -3826.12, -3961.20, 0.0000, 96, 110, 64
L -3826.12, -3961.20, 0.0000, -3722.00, -4284.34, 0.0000, 96, 110, 64
L -3722.00, -4284.34, 0.0000, -3826.12, -4607.49, 0.0000, 96, 110, 64
L -3826.12, -4607.49, 0.0000, -3729.69, -4930.63, 0.0000, 96, 110, 64
L -3729.69, -4930.63, 0.0000, -3826.12, -5253.78, 0.0000, 96, 110, 64
L -3557.12, -4984.78, 0.0000, -3124.61, -4939.89, 0.0000, 150, 170, 96
L -3124.61, -4939.89, 0.0000, -2692.09, -4984.78, 0.0000, 150, 170, 96
L -2692.09, -4984.78, 0.0000, -2259.58, -4949.40, 0.0000, 150, 170, 96
L -2259.58, -4949.40, 0.0000, -1827.07, -4984.78, 0.0000, 150, 170, 96
L 1200.52, -4937.70, 0.0000, 1633.03, -4984.78, 0.0000, 150, 170, 96
L 1633.03, -4984.78, 0.0000, 2065.54, -4951.65, 0.0000, 150, 170, 96
L 2065.54, -4951.65, 0.0000, 2498.06, -4984.78, 0.0000, 150, 170, 96
L 2498.06, -4984.78, 0.0000, 2930.57, -4956.39, 0.0000, 150, 170, 96
L 2930.57, -4984.78, 0.0000, 2909.42, -4546.70, 0.0000, 150, 170, 96
L 2909.42, -4546.70, 0.0000, 2930.57, -4108.62, 0.0000, 150, 170, 96
L 2930.57, -4108.62, 0.0000, 2902.10, -3670.54, 0.0000, 150, 170, 96
L 2902.10, -3670.54, 0.0000, 2930.57, -3232.46, 0.0000, 150, 170, 96
L 2930.57, -3232.46, 0.0000, 2900.66, -2794.38, 0.0000, 150, 170, 96
L 2900.66, -2794.38, 0.0000, 2930.57, -2356.30, 0.0000, 150, 170, 96
L 2930.57, -2356.30, 0.0000, 2885.23, -1918.22, 0.0000, 150, 170, 96
L 2885.23, -1918.22, 0.0000, 2930.57, -1480.13, 0.0000, 150, 170, 96
L 2930.57, -1480.13, 0.0000, 2879.18, -1042.05, 0.0000, 150, 170, 96
L 2879.18, -1042.05, 0.0000, 2930.57, -603.97, 0.0000, 150, 170, 96
L 2930.57, -603.97, 0.0000, 2889.98, -165.89, 0.0000, 150, 170, 96
L 2889.98, -165.89, 0.0000, 2930.57, 272.19, 0.0000, 150, 170, 96
L 2930.57, 272.19, 0.0000, 2890.93, 710.27, 0.0000, 150, 170, 96
L 2890.93, 710.27, 0.0000, 2930.57, 1148.35, 0.0000, 150, 170, 96
L 2930.57, 1148.35, 0.0000, 2877.70, 1586.43, 0.0000, 150, 170, 96
L 2930.57, 1586.43, 0.0000, 2498.06, 1564.37, 0.0000, 150, 170, 96
L 2498.06, 1564.37, 0.0000, 2065.54, 1586.43, 0.0000, 150, 170, 96
L 2065.54, 1586.43, 0.0000, 1633.03, 1529.20, 0.0000, 150, 170, 96
L 1633.03, 1529.20, 0.0000, 1200.52, 1586.43, 0.0000, 150, 170, 96
L 1200.52, 1586.43, 0.0000, 768.01, 1534.50, 0.0000, 150, 170, 96
L 768.01, 1534.50, 0.0000, 335.49, 1586.43, 0.0000, 150, 170, 96
L 335.49, 1586.43, 0.0000, -97.02, 1562.43, 0.0000, 150, 170, 96
L -97.02, 1562.43, 0.0000, -529.53, 1586.43, 0.0000, 150, 170, 96
L -529.53, 1586.43, 0.0000, -962.04, 1532.62, 0.0000, 150, 170, 96
L -962.04, 1532.62, 0.0000, -1394.56, 1586.43, 0.0000, 150, 170, 96
L -1394.56, 1586.43, 0.0000, -1827.07, 1563.66, 0.0000, 150, 170, 96
L -1827.07, 1563.66, 0.0000, -2259.58, 1586.43, 0.0000, 150, 170, 96
L -2259.58, 1586.43, 0.0000, -2692.09, 1543.80, 0.0000, 150, 170, 96
L -2692.09, 1543.80, 0.0000, -3124.61, 1586.43, 0.0000, 150, 170, 96
L -3124.61, 1586.43, 0.0000, -3557.12, 1527.98, 0.0000, 150, 170, 96
L -3557.12, 1586.43, 0.0000, -3504.52, 1148.35, 0.0000, 150, 170, 96
L -3504.52, 1148.35, 0.0000, -3557.12, 710.27, 0.0000, 150, 170, 96
L -3557.12, 710.27, 0.0000, -3519.40, 272.19, 0.0000, 150, 170, 96
L -3519.40, 272.19, 0.0000, -3557.12, -165.89, 0.0000, 150, 170, 96
L -3557.12, -165.89, 0.0000, -3503.43, -603.97, 0.0000, 150, 170, 96
L -3503.43, -603.97, 0.0000, -3557.12, -1042.05, 0.0000, 150, 170, 96
L -3557.12, -1042.05, 0.0000, -3514.27, -1480.13, 0.0000, 150, 170, 96
L -3514.27, -1480.13, 0.0000, -3557.12, -1918.22, 0.0000, 150, 170, 96
L -3557.12, -1918.22, 0.0000, -3536.50, -2356.30, 0.0000, 150, 170, 96
L -3536.50, -2356.30, 0.0000, -3557.12, -2794.38, 0.0000, 150, 170, 96
L -3557.12, -2794.38, 0.0000, -3504.90, -3232.46, 0.0000, 150, 170, 96
L -3504.90, -3232.46, 0.0000, -3557.12, -3670.54, 0.0000, 150, 170, 96
L -3557.12, -3670.54, 0.0000, -3534.70, -4108.62, 0.0000, 150, 170, 96
L -3534.70, -4108.62, 0.0000, -3557.12, -4546.70, 0.0000, 150, 170, 96
L -3557.12, -4546.70, 0.0000, -3511.67, -4984.78, 0.0000, 150, 170, 96
L -1842.06, -5081.58, 0.0000, -1842.06, -4812.58, 0.0000, 96, 110, 60
L -1834.06, -5071.58, 0.0000, -1834.06, -4802.58, 0.0000, 150, 170, 96
L -1842.06, -4812.58, 0.0000, -1700.02, -4812.58, 0.0000, 96, 110, 60
L -1834.06, -4802.58, 0.0000, -1692.02, -4802.58, 0.0000, 150, 170, 96
L -1620.52, -4812.58, 0.0000, -1531.75, -5081.58, 0.0000, 96, 110, 60
L -1612.52, -4802.58, 0.0000, -1523.75, -5071.58, 0.0000, 150, 170, 96
L -1531.75, -5081.58, 0.0000, -1442.98, -4812.58, 0.0000, 96, 110, 60
L -1523.75, -5071.58, 0.0000, -1434.98, -4802.58, 0.0000, 150, 170, 96
L -1576.13, -4920.18, 0.0000, -1487.36, -4920.18, 0.0000, 96, 110, 60
L -1568.13, -4910.18, 0.0000, -1479.36, -4910.18, 0.0000, 150, 170, 96
L -1398.98, -4812.58, 0.0000, -1398.98, -5081.58, 0.0000, 96, 110, 60
L -1390.98, -4802.58, 0.0000, -1390.98, -5071.58, 0.0000, 150, 170, 96
L -1398.98, -4933.63, 0.0000, -1248.07, -5081.58, 0.0000, 96, 110, 60
L -1390.98, -4923.63, 0.0000, -1240.07, -5071.58, 0.0000, 150, 170, 96
L -1354.59, -4960.53, 0.0000, -1239.19, -4812.58, 0.0000, 96, 110, 60
L -1346.59, -4950.53, 0.0000, -1231.19, -4802.58, 0.0000, 150, 170, 96
L -999.90, -5081.58, 0.0000, -1177.44, -5081.58, 0.0000, 96, 110, 60
L -991.90, -5071.58, 0.0000, -1169.44, -5071.58, 0.0000, 150, 170, 96
L -1177.44, -5081.58, 0.0000, -1177.44, -4812.58, 0.0000, 96, 110, 60
L -1169.44, -5071.58, 0.0000, -1169.44, -4802.58, 0.0000, 150, 170, 96
L -1177.44, -4812.58, 0.0000, -999.90, -4812.58, 0.0000, 96, 110, 60
L -1169.44, -4802.58, 0.0000, -991.90, -4802.58, 0.0000, 150, 170, 96
L -1177.44, -4947.08, 0.0000, -1053.16, -4947.08, 0.0000, 96, 110, 60
L -1169.44, -4937.08, 0.0000, -1045.16, -4937.08, 0.0000, 150, 170, 96
L -734.36, -4812.58, 0.0000, -734.36, -5081.58, 0.0000, 96, 110, 60
L -726.36, -4802.58, 0.0000, -726.36, -5071.58, 0.0000, 150, 170, 96
L -734.36, -5081.58, 0.0000, -610.08, -5081.58, 0.0000, 96, 110, 60
L -726.36, -5071.58, 0.0000, -602.08, -5071.58, 0.0000, 150, 170, 96
L -610.08, -5081.58, 0.0000, -565.69, -5027.78, 0.0000, 96, 110, 60
L -602.08, -5071.58, 0.0000, -557.69, -5017.78, 0.0000, 150, 170, 96
L -565.69, -5027.78, 0.0000, -610.08, -4960.53, 0.0000, 96, 110, 60
L -557.69, -5017.78, 0.0000, -602.08, -4950.53, 0.0000, 150, 170, 96
L -610.08, -4960.53, 0.0000, -734.36, -4960.53, 0.0000, 96, 110, 60
L -602.08, -4950.53, 0.0000, -726.36, -4950.53, 0.0000, 150, 170, 96
L -672.22, -4960.53, 0.0000, -556.82, -4812.58, 0.0000, 96, 110, 60
L -664.22, -4950.53, 0.0000, -548.82, -4802.58, 0.0000, 150, 170, 96
L -512.82, -4812.58, 0.0000, -424.05, -5081.58, 0.0000, 96, 110, 60
L -504.82, -4802.58, 0.0000, -416.05, -5071.58, 0.0000, 150, 170, 96
L -424.05, -5081.58, 0.0000, -335.28, -4812.58, 0.0000, 96, 110, 60
L -416.05, -5071.58, 0.0000, -327.28, -4802.58, 0.0000, 150, 170, 96
L -468.43, -4920.18, 0.0000, -379.66, -4920.18, 0.0000, 96, 110, 60
L -460.43, -4910.18, 0.0000, -371.66, -4910.18, 0.0000, 150, 170, 96
L -291.28, -5081.58, 0.0000, -113.74, -5081.58, 0.0000, 96, 110, 60
L -283.28, -5071.58, 0.0000, -105.74, -5071.58, 0.0000, 150, 170, 96
L -202.51, -5081.58, 0.0000, -202.51, -4812.58, 0.0000, 96, 110, 60
L -194.51, -5071.58, 0.0000, -194.51, -4802.58, 0.0000, 150, 170, 96
L -69.74, -4812.58, 0.0000, -69.74, -5081.58, 0.0000, 96, 110, 60
L -61.74, -4802.58, 0.0000, -61.74, -5071.58, 0.0000, 150, 170, 96
L 107.80, -4812.58, 0.0000, 107.80, -5081.58, 0.0000, 96, 110, 60
L 115.80, -4802.58, 0.0000, 115.80, -5071.58, 0.0000, 150, 170, 96
L -69.74, -4947.08, 0.0000, 107.80, -4947.08, 0.0000, 96, 110, 60
L -61.74, -4937.08, 0.0000, 115.80, -4937.08, 0.0000, 150, 170, 96
L 329.34, -5081.58, 0.0000, 151.80, -5081.58, 0.0000, 96, 110, 60
L 337.34, -5071.58, 0.0000, 159.80, -5071.58, 0.0000, 150, 170, 96
L 151.80, -5081.58, 0.0000, 151.80, -4812.58, 0.0000, 96, 110, 60
L 159.80, -5071.58, 0.0000, 159.80, -4802.58, 0.0000, 150, 170, 96
L 151.80, -4812.58, 0.0000, 329.34, -4812.58, 0.0000, 96, 110, 60
L 159.80, -4802.58, 0.0000, 337.34, -4802.58, 0.0000, 150, 170, 96
L 151.80, -4947.08, 0.0000, 276.08, -4947.08, 0.0000, 96, 110, 60
L 159.80, -4937.08, 0.0000, 284.08, -4937.08, 0.0000, 150, 170, 96
L 373.34, -5081.58, 0.0000, 550.88, -5081.58, 0.0000, 96, 110, 60
L 381.34, -5071.58, 0.0000, 558.88, -5071.58, 0.0000, 150, 170, 96
L 462.11, -5081.58, 0.0000, 462.11, -4812.58, 0.0000, 96, 110, 60
L 470.11, -5071.58, 0.0000, 470.11, -4802.58, 0.0000, 150, 170, 96
L 772.42, -5081.58, 0.0000, 594.88, -5081.58, 0.0000, 96, 110, 60
L 780.42, -5071.58, 0.0000, 602.88, -5071.58, 0.0000, 150, 170, 96
L 594.88, -5081.58, 0.0000, 594.88, -4812.58, 0.0000, 96, 110, 60
L 602.88, -5071.58, 0.0000, 602.88, -4802.58, 0.0000, 150, 170, 96
L 594.88, -4812.58, 0.0000, 772.42, -4812.58, 0.0000, 96, 110, 60
L 602.88, -4802.58, 0.0000, 780.42, -4802.58, 0.0000, 150, 170, 96
L 594.88, -4947.08, 0.0000, 719.16, -4947.08, 0.0000, 96, 110, 60
L 602.88, -4937.08, 0.0000, 727.16, -4937.08, 0.0000, 150, 170, 96
L 816.42, -4812.58, 0.0000, 905.19, -5081.58, 0.0000, 96, 110, 60
L 824.42, -4802.58, 0.0000, 913.19, -5071.58, 0.0000, 150, 170, 96
L 905.19, -5081.58, 0.0000, 993.96, -4812.58, 0.0000, 96, 110, 60
L 913.19, -5071.58, 0.0000, 1001.96, -4802.58, 0.0000, 150, 170, 96
L 860.81, -4920.18, 0.0000, 949.58, -4920.18, 0.0000, 96, 110, 60
L 868.81, -4910.18, 0.0000, 957.58, -4910.18, 0.0000, 150, 170, 96
L 1037.96, -4812.58, 0.0000, 1037.96, -5081.58, 0.0000, 96, 110, 60
L 1045.96, -4802.58, 0.0000, 1045.96, -5071.58, 0.0000, 150, 170, 96
L 1037.96, -5081.58, 0.0000, 1162.24, -5081.58, 0.0000, 96, 110, 60
L 1045.96, -5071.58, 0.0000, 1170.24, -5071.58, 0.0000, 150, 170, 96
L 1162.24, -5081.58, 0.0000, 1206.63, -5027.78, 0.0000, 96, 110, 60
L 1170.24, -5071.58, 0.0000, 1214.63, -5017.78, 0.0000, 150, 170, 96
L 1206.63, -5027.78, 0.0000, 1162.24, -4960.53, 0.0000, 96, 110, 60
L 1214.63, -5017.78, 0.0000, 1170.24, -4950.53, 0.0000, 150, 170, 96
L 1162.24, -4960.53, 0.0000, 1037.96, -4960.53, 0.0000, 96, 110, 60
L 1170.24, -4950.53, 0.0000, 1045.96, -4950.53, 0.0000, 150, 170, 96
L 1100.10, -4960.53, 0.0000, 1215.50, -4812.58, 0.0000, 96, 110, 60
L 1108.10, -4950.53, 0.0000, 1223.50, -4802.58, 0.0000, 150, 170, 96
L -1872.06, -4766.58, 0.0000, 1245.50, -4766.58, 0.0000, 150, 170, 96
L -1872.06, -5123.58, 0.0000, 1245.50, -5123.58, 0.0000, 150, 170, 96
L -3108.49, 1290.43, 0.0000, -3110.81, 1316.93, 0.0000, 96, 110, 64
L -3110.81, 1316.93, 0.0000, -3117.70, 1342.63, 0.0000, 96, 110, 64
L -3117.70, 1342.63, 0.0000, -3128.94, 1366.74, 0.0000, 96, 110, 64
L -3128.94, 1366.74, 0.0000, -3144.20, 1388.54, 0.0000, 96, 110, 64
L -3144.20, 1388.54, 0.0000, -3163.01, 1407.35, 0.0000, 96, 110, 64
L -3163.01, 1407.35, 0.0000, -3184.81, 1422.61, 0.0000, 96, 110, 64
L -3184.81, 1422.61, 0.0000, -3208.92, 1433.85, 0.0000, 96, 110, 64
L -3208.92, 1433.85, 0.0000, -3234.62, 1440.74, 0.0000, 96, 110, 64
L -3234.62, 1440.74, 0.0000, -3261.12, 1443.05, 0.0000, 96, 110, 64
L -3261.12, 1443.05, 0.0000, -3287.62, 1440.74, 0.0000, 96, 110, 64
L -3287.62, 1440.74, 0.0000, -3313.32, 1433.85, 0.0000, 96, 110, 64
L -3313.32, 1433.85, 0.0000, -3337.43, 1422.61, 0.0000, 96, 110, 64
L -3337.43, 1422.61, 0.0000, -3359.23, 1407.35, 0.0000, 96, 110, 64
L -3359.23, 1407.35, 0.0000, -3378.04, 1388.54, 0.0000, 96, 110, 64
L -3378.04, 1388.54, 0.0000, -3393.30, 1366.74, 0.0000, 96, 110, 64
L -3393.30, 1366.74, 0.0000, -3404.54, 1342.63, 0.0000, 96, 110, 64
L -3404.54, 1342.63, 0.0000, -3411.43, 1316.93, 0.0000, 96, 110, 64
L -3411.43, 1316.93, 0.0000, -3413.74, 1290.43, 0.0000, 96, 110, 64
L -3413.74, 1290.43, 0.0000, -3411.43, 1263.93, 0.0000, 96, 110, 64
L -3411.43, 1263.93, 0.0000, -3404.54, 1238.23, 0.0000, 96, 110, 64
L -3404.54, 1238.23, 0.0000, -3393.30, 1214.12, 0.0000, 96, 110, 64
L -3393.30, 1214.12, 0.0000, -3378.04, 1192.32, 0.0000, 96, 110, 64
L -3378.04, 1192.32, 0.0000, -3359.23, 1173.51, 0.0000, 96, 110, 64
L -3359.23, 1173.51, 0.0000, -3337.43, 1158.25, 0.0000, 96, 110, 64
L -3337.43, 1158.25, 0.0000, -3313.32, 1147.01, 0.0000, 96, 110, 64
L -3313.32, 1147.01, 0.0000, -3287.62, 1140.12, 0.0000, 96, 110, 64
L -3287.62, 1140.12, 0.0000, -3261.12, 1137.80, 0.0000, 96, 110, 64
L -3261.12, 1137.80, 0.0000, -3234.62, 1140.12, 0.0000, 96, 110, 64
L -3234.62, 1140.12, 0.0000, -3208.92, 1147.01, 0.0000, 96, 110, 64
L -3208.92, 1147.01, 0.0000, -3184.81, 1158.25, 0.0000, 96, 110, 64
L -3184.81, 1158.25, 0.0000, -3163.01, 1173.51, 0.0000, 96, 110, 64
L -3163.01, 1173.51, 0.0000, -3144.20, 1192.32, 0.0000, 96, 110, 64
L -3144.20, 1192.32, 0.0000, -3128.94, 1214.12, 0.0000, 96, 110, 64
L -3128.94, 1214.12, 0.0000, -3117.70, 1238.23, 0.0000, 96, 110, 64
L -3117.70, 1238.23, 0.0000, -3110.81, 1263.93, 0.0000, 96, 110, 64
L -3110.81, 1263.93, 0.0000, -3108.49, 1290.43, 0.0000, 96, 110, 64
L -3088.65, 1290.43, 0.0000, -3091.27, 1320.38, 0.0000, 150, 170, 96
L -3091.27, 1320.38, 0.0000, -3099.05, 1349.42, 0.0000, 150, 170, 96
L -3099.05, 1349.42, 0.0000, -3111.76, 1376.66, 0.0000, 150, 170, 96
L -3111.76, 1376.66, 0.0000, -3129.00, 1401.29, 0.0000, 150, 170, 96
L -3129.00, 1401.29, 0.0000, -3150.26, 1422.55, 0.0000, 150, 170, 96
L -3150.26, 1422.55, 0.0000, -3174.89, 1439.79, 0.0000, 150, 170, 96
L -3174.89, 1439.79, 0.0000, -3202.13, 1452.50, 0.0000, 150, 170, 96
L -3202.13, 1452.50, 0.0000, -3231.17, 1460.28, 0.0000, 150, 170, 96
L -3231.17, 1460.28, 0.0000, -3261.12, 1462.90, 0.0000, 150, 170, 96
L -3261.12, 1462.90, 0.0000, -3291.07, 1460.28, 0.0000, 150, 170, 96
L -3291.07, 1460.28, 0.0000, -3320.11, 1452.50, 0.0000, 150, 170, 96
L -3320.11, 1452.50, 0.0000, -3347.35, 1439.79, 0.0000, 150, 170, 96
L -3347.35, 1439.79, 0.0000, -3371.98, 1422.55, 0.0000, 150, 170, 96
L -3371.98, 1422.55, 0.0000, -3393.24, 1401.29, 0.0000, 150, 170, 96
L -3393.24, 1401.29, 0.0000, -3410.48, 1376.66, 0.0000, 150, 170, 96
L -3410.48, 1376.66, 0.0000, -3423.19, 1349.42, 0.0000, 150, 170, 96
L -3423.19, 1349.42, 0.0000, -3430.97, 1320.38, 0.0000, 150, 170, 96
L -3430.97, 1320.38, 0.0000, -3433.59, 1290.43, 0.0000, 150, 170, 96
L -3433.59, 1290.43, 0.0000, -3430.97, 1260.48, 0.0000, 150, 170, 96
L -3430.97, 1260.48, 0.0000, -3423.19, 1231.44, 0.0000, 150, 170, 96
L -3423.19, 1231.44, 0.0000, -3410.48, 1204.20, 0.0000, 150, 170, 96
L -3410.48, 1204.20, 0.0000, -3393.24, 1179.57, 0.0000, 150, 170, 96
L -3393.24, 1179.57, 0.0000, -3371.98, 1158.31, 0.0000, 150, 170, 96
L -3371.98, 1158.31, 0.0000, -3347.35, 1141.07, 0.0000, 150, 170, 96
L -3347.35, 1141.07, 0.0000, -3320.11, 1128.36, 0.0000, 150, 170, 96
L -3320.11, 1128.36, 0.0000, -3291.07, 1120.58, 0.0000, 150, 170, 96
