P -1713.30, 3314.99, 0.0000, 150, 116, 58, 3, N
P -1713.30, 3664.79, 0.0000, 150, 120, 66, 1, S
P -1538.40, 3489.89, 0.0000, 150, 120, 66, 1, E
P -1888.20, 3489.89, 0.0000, 150, 120, 66, 1, W
L 1329.29, -943.32, 0.0000, 1359.00, -551.80, 0.0000, 214, 188, 120
L 1359.00, -551.80, 0.0000, 1313.26, -160.29, 0.0000, 214, 188, 120
L 1313.26, -160.29, 0.0000, 1359.00, 231.23, 0.0000, 214, 188, 120
L 1359.00, 231.23, 0.0000, 1323.39, 622.75, 0.0000, 214, 188, 120
L 1323.39, 622.75, 0.0000, 1359.00, 1014.27, 0.0000, 214, 188, 120
L 1359.00, 1014.27, 0.0000, 1337.79, 1405.79, 0.0000, 214, 188, 120
L 1337.79, 1405.79, 0.0000, 1359.00, 1797.30, 0.0000, 214, 188, 120
L 1359.00, 1797.30, 0.0000, 1337.83, 2188.82, 0.0000, 214, 188, 120
L 1337.83, 2188.82, 0.0000, 1359.00, 2580.34, 0.0000, 214, 188, 120
L 1359.00, 2580.34, 0.0000, 1320.33, 2971.86, 0.0000, 214, 188, 120
L 1320.33, 2971.86, 0.0000, 1359.00, 3363.38, 0.0000, 214, 188, 120
L 1359.00, 3363.38, 0.0000, 1340.28, 3754.89, 0.0000, 214, 188, 120
L 1359.00, 3754.89, 0.0000, 941.84, 3725.69, 0.0000, 214, 188, 120
L 941.84, 3725.69, 0.0000, 524.68, 3754.89, 0.0000, 214, 188, 120
L 524.68, 3754.89, 0.0000, 107.51, 3719.23, 0.0000, 214, 188, 120
L 107.51, 3719.23, 0.0000, -309.65, 3754.89, 0.0000, 214, 188, 120
L -309.65, 3754.89, 0.0000, -726.81, 3709.40, 0.0000, 214, 188, 120
L -726.81, 3709.40, 0.0000, -1143.97, 3754.89, 0.0000, 214, 188, 120
L -1143.97, 3754.89, 0.0000, -1561.13, 3722.16, 0.0000, 214, 188, 120
L -1561.13, 3722.16, 0.0000, -1978.30, 3754.89, 0.0000, 214, 188, 120
L -1978.30, 3754.89, 0.0000, -1953.90, 3363.38, 0.0000, 214, 188, 120
L -1953.90, 3363.38, 0.0000, -1978.30, 2971.86, 0.0000, 214, 188, 120
L -1978.30, 2971.86, 0.0000, -1958.29, 2580.34, 0.0000, 214, 188, 120
L -1958.29, 2580.34, 0.0000, -1978.30, 2188.82, 0.0000, 214, 188, 120
L -1978.30, 2188.82, 0.0000, -1957.65, 1797.30, 0.0000, 214, 188, 120
L -1957.65, 1797.30, 0.0000, -1978.30, 1405.79, 0.0000, 214, 188, 120
L -1978.30, 1405.79, 0.0000, -1955.00, 1014.27, 0.0000, 214, 188, 120
L -1955.00, 1014.27, 0.0000, -1978.30, 622.75, 0.0000, 214, 188, 120
L -1978.30, 622.75, 0.0000, -1959.11, 231.23, 0.0000, 214, 188, 120
L -1959.11, 231.23, 0.0000, -1978.30, -160.29, 0.0000, 214, 188, 120
L -1978.30, -160.29, 0.0000, -1939.80, -551.80, 0.0000, 214, 188, 120
L -1939.80, -551.80, 0.0000, -1978.30, -943.32, 0.0000, 214, 188, 120
L -1978.30, -943.32, 0.0000, -1940.46, -1334.84, 0.0000, 214, 188, 120
L -1940.46, -1334.84, 0.0000, -1978.30, -1726.36, 0.0000, 214, 188, 120
L -1908.11, -2174.29, 0.0000, -1934.14, -2203.88, 0.0000, 150, 116, 58
L -1900.11, -2164.29, 0.0000, -1926.14, -2193.88, 0.0000, 214, 188, 120
L -1934.14, -2203.88, 0.0000, -2012.26, -2203.88, 0.0000, 150, 116, 58
L -1926.14, -2193.88, 0.0000, -2004.26, -2193.88, 0.0000, 214, 188, 120
L -2012.26, -2203.88, 0.0000, -2038.30, -2168.37, 0.0000, 150, 116, 58
L -2004.26, -2193.88, 0.0000, -2030.30, -2158.37, 0.0000, 214, 188, 120
L -2038.30, -2168.37, 0.0000, -2038.30, -2124.97, 0.0000, 150, 116, 58
L -2030.30, -2158.37, 0.0000, -2030.30, -2114.97, 0.0000, 214, 188, 120
L -2038.30, -2124.97, 0.0000, -2012.26, -2105.25, 0.0000, 150, 116, 58
L -2030.30, -2114.97, 0.0000, -2004.26, -2095.25, 0.0000, 214, 188, 120
L -2012.26, -2105.25, 0.0000, -1934.14, -2105.25, 0.0000, 150, 116, 58
L -2004.26, -2095.25, 0.0000, -1926.14, -2095.25, 0.0000, 214, 188, 120
L -1934.14, -2105.25, 0.0000, -1908.11, -2081.58, 0.0000, 150, 116, 58
L -1926.14, -2095.25, 0.0000, -1900.11, -2071.58, 0.0000, 214, 188, 120
L -1908.11, -2081.58, 0.0000, -1908.11, -2038.18, 0.0000, 150, 116, 58
L -1900.11, -2071.58, 0.0000, -1900.11, -2028.18, 0.0000, 214, 188, 120
L -1908.11, -2038.18, 0.0000, -1934.14, -2006.62, 0.0000, 150, 116, 58
L -1900.11, -2028.18, 0.0000, -1926.14, -1996.62, 0.0000, 214, 188, 120
L -1934.14, -2006.62, 0.0000, -2012.26, -2006.62, 0.0000, 150, 116, 58
L -1926.14, -1996.62, 0.0000, -2004.26, -1996.62, 0.0000, 214, 188, 120
L -2012.26, -2006.62, 0.0000, -2038.30, -2038.18, 0.0000, 150, 116, 58
L -2004.26, -1996.62, 0.0000, -2030.30, -2028.18, 0.0000, 214, 188, 120
L -1839.39, -2006.62, 0.0000, -1774.30, -2006.62, 0.0000, 150, 116, 58
L -1831.39, -1996.62, 0.0000, -1766.30, -1996.62, 0.0000, 214, 188, 120
L -1774.30, -2006.62, 0.0000, -1741.75, -2065.80, 0.0000, 150, 116, 58
L -1766.30, -1996.62, 0.0000, -1733.75, -2055.80, 0.0000, 214, 188, 120
L -1741.75, -2065.80, 0.0000, -1741.75, -2144.70, 0.0000, 150, 116, 58
L -1733.75, -2055.80, 0.0000, -1733.75, -2134.70, 0.0000, 214, 188, 120
L -1741.75, -2144.70, 0.0000, -1774.30, -2203.88, 0.0000, 150, 116, 58
L -1733.75, -2134.70, 0.0000, -1766.30, -2193.88, 0.0000, 214, 188, 120
L -1774.30, -2203.88, 0.0000, -1839.39, -2203.88, 0.0000, 150, 116, 58
L -1766.30, -2193.88, 0.0000, -1831.39, -2193.88, 0.0000, 214, 188, 120
L -1839.39, -2203.88, 0.0000, -1871.94, -2144.70, 0.0000, 150, 116, 58
L -1831.39, -2193.88, 0.0000, -1863.94, -2134.70, 0.0000, 214, 188, 120
L -1871.94, -2144.70, 0.0000, -1871.94, -2065.80, 0.0000, 150, 116, 58
L -1863.94, -2134.70, 0.0000, -1863.94, -2055.80, 0.0000, 214, 188, 120
L -1871.94, -2065.80, 0.0000, -1839.39, -2006.62, 0.0000, 150, 116, 58
L -1863.94, -2055.80, 0.0000, -1831.39, -1996.62, 0.0000, 214, 188, 120
L -1705.59, -2203.88, 0.0000, -1705.59, -2046.07, 0.0000, 150, 116, 58
L -1697.59, -2193.88, 0.0000, -1697.59, -2036.07, 0.0000, 214, 188, 120
L -1705.59, -2046.07, 0.0000, -1679.55, -2006.62, 0.0000, 150, 116, 58
L -1697.59, -2036.07, 0.0000, -1671.55, -1996.62, 0.0000, 214, 188, 120
L -1679.55, -2006.62, 0.0000, -1601.43, -2006.62, 0.0000, 150, 116, 58
L -1671.55, -1996.62, 0.0000, -1593.43, -1996.62, 0.0000, 214, 188, 120
L -1601.43, -2006.62, 0.0000, -1575.39, -2046.07, 0.0000, 150, 116, 58
L -1593.43, -1996.62, 0.0000, -1567.39, -2036.07, 0.0000, 214, 188, 120
L -1575.39, -2046.07, 0.0000, -1575.39, -2203.88, 0.0000, 150, 116, 58
L -1567.39, -2036.07, 0.0000, -1567.39, -2193.88, 0.0000, 214, 188, 120
L -1539.23, -2203.88, 0.0000, -1409.04, -2203.88, 0.0000, 150, 116, 58
L -1531.23, -2193.88, 0.0000, -1401.04, -2193.88, 0.0000, 214, 188, 120
L -1474.14, -2203.88, 0.0000, -1474.14, -2006.62, 0.0000, 150, 116, 58
L -1466.14, -2193.88, 0.0000, -1466.14, -1996.62, 0.0000, 214, 188, 120
L -1372.88, -2006.62, 0.0000, -1372.88, -2203.88, 0.0000, 150, 116, 58
L -1364.88, -1996.62, 0.0000, -1364.88, -2193.88, 0.0000, 214, 188, 120
L -1242.68, -2006.62, 0.0000, -1242.68, -2203.88, 0.0000, 150, 116, 58
L -1234.68, -1996.62, 0.0000, -1234.68, -2193.88, 0.0000, 214, 188, 120
L -1372.88, -2105.25, 0.0000, -1242.68, -2105.25, 0.0000, 150, 116, 58
L -1364.88, -2095.25, 0.0000, -1234.68, -2095.25, 0.0000, 214, 188, 120
L -1076.33, -2203.88, 0.0000, -1206.52, -2203.88, 0.0000, 150, 116, 58
L -1068.33, -2193.88, 0.0000, -1198.52, -2193.88, 0.0000, 214, 188, 120
L -1206.52, -2203.88, 0.0000, -1206.52, -2006.62, 0.0000, 150, 116, 58
L -1198.52, -2193.88, 0.0000, -1198.52, -1996.62, 0.0000, 214, 188, 120
L -1206.52, -2006.62, 0.0000, -1076.33, -2006.62, 0.0000, 150, 116, 58
L -1198.52, -1996.62, 0.0000, -1068.33, -1996.62, 0.0000, 214, 188, 120
L -1206.52, -2105.25, 0.0000, -1115.39, -2105.25, 0.0000, 150, 116, 58
L -1198.52, -2095.25, 0.0000, -1107.39, -2095.25, 0.0000, 214, 188, 120
L -1040.16, -2006.62, 0.0000, -1040.16, -2203.88, 0.0000, 150, 116, 58
L -1032.16, -1996.62, 0.0000, -1032.16, -2193.88, 0.0000, 214, 188, 120
L -1040.16, -2203.88, 0.0000, -949.03, -2203.88, 0.0000, 150, 116, 58
L -1032.16, -2193.88, 0.0000, -941.03, -2193.88, 0.0000, 214, 188, 120
L -949.03, -2203.88, 0.0000, -916.48, -2164.43, 0.0000, 150, 116, 58
L -941.03, -2193.88, 0.0000, -908.48, -2154.43, 0.0000, 214, 188, 120
L -916.48, -2164.43, 0.0000, -949.03, -2115.11, 0.0000, 150, 116, 58
L -908.48, -2154.43, 0.0000, -941.03, -2105.11, 0.0000, 214, 188, 120
L -949.03, -2115.11, 0.0000, -1040.16, -2115.11, 0.0000, 150, 116, 58
L -941.03, -2105.11, 0.0000, -1032.16, -2105.11, 0.0000, 214, 188, 120
L -994.60, -2115.11, 0.0000, -909.97, -2006.62, 0.0000, 150, 116, 58
L -986.60, -2105.11, 0.0000, -901.97, -1996.62, 0.0000, 214, 188, 120
L -873.81, -2006.62, 0.0000, -873.81, -2203.88, 0.0000, 150, 116, 58
L -865.81, -1996.62, 0.0000, -865.81, -2193.88, 0.0000, 214, 188, 120
L -873.81, -2203.88, 0.0000, -743.62, -2006.62, 0.0000, 150, 116, 58
L -865.81, -2193.88, 0.0000, -735.62, -1996.62, 0.0000, 214, 188, 120
L -743.62, -2006.62, 0.0000, -743.62, -2203.88, 0.0000, 150, 116, 58
L -735.62, -1996.62, 0.0000, -735.62, -2193.88, 0.0000, 214, 188, 120
L -541.10, -2006.62, 0.0000, -541.10, -2203.88, 0.0000, 150, 116, 58
L -533.10, -1996.62, 0.0000, -533.10, -2193.88, 0.0000, 214, 188, 120
L -541.10, -2203.88, 0.0000, -462.98, -2203.88, 0.0000, 150, 116, 58
L -533.10, -2193.88, 0.0000, -454.98, -2193.88, 0.0000, 214, 188, 120
L -462.98, -2203.88, 0.0000, -417.42, -2144.70, 0.0000, 150, 116, 58
L -454.98, -2193.88, 0.0000, -409.42, -2134.70, 0.0000, 214, 188, 120
L -417.42, -2144.70, 0.0000, -417.42, -2065.80, 0.0000, 150, 116, 58
L -409.42, -2134.70, 0.0000, -409.42, -2055.80, 0.0000, 214, 188, 120
L -417.42, -2065.80, 0.0000, -462.98, -2006.62, 0.0000, 150, 116, 58
L -409.42, -2055.80, 0.0000, -454.98, -1996.62, 0.0000, 214, 188, 120
L -462.98, -2006.62, 0.0000, -541.10, -2006.62, 0.0000, 150, 116, 58
L -454.98, -1996.62, 0.0000, -533.10, -1996.62, 0.0000, 214, 188, 120
L -244.55, -2203.88, 0.0000, -374.74, -2203.88, 0.0000, 150, 116, 58
L -236.55, -2193.88, 0.0000, -366.74, -2193.88, 0.0000, 214, 188, 120
L -374.74, -2203.88, 0.0000, -374.74, -2006.62, 0.0000, 150, 116, 58
L -366.74, -2193.88, 0.0000, -366.74, -1996.62, 0.0000, 214, 188, 120
L -374.74, -2006.62, 0.0000, -244.55, -2006.62, 0.0000, 150, 116, 58
L -366.74, -1996.62, 0.0000, -236.55, -1996.62, 0.0000, 214, 188, 120
L -374.74, -2105.25, 0.0000, -283.61, -2105.25, 0.0000, 150, 116, 58
L -366.74, -2095.25, 0.0000, -275.61, -2095.25, 0.0000, 214, 188, 120
L -78.20, -2174.29, 0.0000, -104.24, -2203.88, 0.0000, 150, 116, 58
L -70.20, -2164.29, 0.0000, -96.24, -2193.88, 0.0000, 214, 188, 120
L -104.24, -2203.88, 0.0000, -182.35, -2203.88, 0.0000, 150, 116, 58
L -96.24, -2193.88, 0.0000, -174.35, -2193.88, 0.0000, 214, 188, 120
L -182.35, -2203.88, 0.0000, -208.39, -2168.37, 0.0000, 150, 116, 58
L -174.35, -2193.88, 0.0000, -200.39, -2158.37, 0.0000, 214, 188, 120
L -208.39, -2168.37, 0.0000, -208.39, -2124.97, 0.0000, 150, 116, 58
L -200.39, -2158.37, 0.0000, -200.39, -2114.97, 0.0000, 214, 188, 120
L -208.39, -2124.97, 0.0000, -182.35, -2105.25, 0.0000, 150, 116, 58
L -200.39, -2114.97, 0.0000, -174.35, -2095.25, 0.0000, 214, 188, 120
L -182.35, -2105.25, 0.0000, -104.24, -2105.25, 0.0000, 150, 116, 58
L -174.35, -2095.25, 0.0000, -96.24, -2095.25, 0.0000, 214, 188, 120
L -104.24, -2105.25, 0.0000, -78.20, -2081.58, 0.0000, 150, 116, 58
L -96.24, -2095.25, 0.0000, -70.20, -2071.58, 0.0000, 214, 188, 120
L -78.20, -2081.58, 0.0000, -78.20, -2038.18, 0.0000, 150, 116, 58
L -70.20, -2071.58, 0.0000, -70.20, -2028.18, 0.0000, 214, 188, 120
L -78.20, -2038.18, 0.0000, -104.24, -2006.62, 0.0000, 150, 116, 58
L -70.20, -2028.18, 0.0000, -96.24, -1996.62, 0.0000, 214, 188, 120
L -104.24, -2006.62, 0.0000, -182.35, -2006.62, 0.0000, 150, 116, 58
L -96.24, -1996.62, 0.0000, -174.35, -1996.62, 0.0000, 214, 188, 120
L -182.35, -2006.62, 0.0000, -208.39, -2038.18, 0.0000, 150, 116, 58
L -174.35, -1996.62, 0.0000, -200.39, -2028.18, 0.0000, 214, 188, 120
L 88.16, -2203.88, 0.0000, -42.03, -2203.88, 0.0000, 150, 116, 58
L 96.16, -2193.88, 0.0000, -34.03, -2193.88, 0.0000, 214, 188, 120
L -42.03, -2203.88, 0.0000, -42.03, -2006.62, 0.0000, 150, 116, 58
L -34.03, -2193.88, 0.0000, -34.03, -1996.62, 0.0000, 214, 188, 120
L -42.03, -2006.62, 0.0000, 88.16, -2006.62, 0.0000, 150, 116, 58
L -34.03, -1996.62, 0.0000, 96.16, -1996.62, 0.0000, 214, 188, 120
L -42.03, -2105.25, 0.0000, 49.10, -2105.25, 0.0000, 150, 116, 58
L -34.03, -2095.25, 0.0000, 57.10, -2095.25, 0.0000, 214, 188, 120
L 124.32, -2006.62, 0.0000, 124.32, -2203.88, 0.0000, 150, 116, 58
L 132.32, -1996.62, 0.0000, 132.32, -2193.88, 0.0000, 214, 188, 120
L 124.32, -2203.88, 0.0000, 215.46, -2203.88, 0.0000, 150, 116, 58
L 132.32, -2193.88, 0.0000, 223.46, -2193.88, 0.0000, 214, 188, 120
L 215.46, -2203.88, 0.0000, 248.00, -2164.43, 0.0000, 150, 116, 58
L 223.46, -2193.88, 0.0000, 256.00, -2154.43, 0.0000, 214, 188, 120
L 248.00, -2164.43, 0.0000, 215.46, -2115.11, 0.0000, 150, 116, 58
L 256.00, -2154.43, 0.0000, 223.46, -2105.11, 0.0000, 214, 188, 120
L 215.46, -2115.11, 0.0000, 124.32, -2115.11, 0.0000, 150, 116, 58
L 223.46, -2105.11, 0.0000, 132.32, -2105.11, 0.0000, 214, 188, 120
L 169.89, -2115.11, 0.0000, 254.51, -2006.62, 0.0000, 150, 116, 58
L 177.89, -2105.11, 0.0000, 262.51, -1996.62, 0.0000, 214, 188, 120
L 290.68, -2203.88, 0.0000, 420.87, -2203.88, 0.0000, 150, 116, 58
L 298.68, -2193.88, 0.0000, 428.87, -2193.88, 0.0000, 214, 188, 120
L 355.77, -2203.88, 0.0000, 355.77, -2006.62, 0.0000, 150, 116, 58
L 363.77, -2193.88, 0.0000, 363.77, -1996.62, 0.0000, 214, 188, 120
L 655.94, -2006.62, 0.0000, 721.03, -2006.62, 0.0000, 150, 116, 58
L 663.94, -1996.62, 0.0000, 729.03, -1996.62, 0.0000, 214, 188, 120
L 721.03, -2006.62, 0.0000, 753.58, -2065.80, 0.0000, 150, 116, 58
L 729.03, -1996.62, 0.0000, 761.58, -2055.80, 0.0000, 214, 188, 120
L 753.58, -2065.80, 0.0000, 753.58, -2144.70, 0.0000, 150, 116, 58
L 761.58, -2055.80, 0.0000, 761.58, -2134.70, 0.0000, 214, 188, 120
L 753.58, -2144.70, 0.0000, 721.03, -2203.88, 0.0000, 150, 116, 58
L 761.58, -2134.70, 0.0000, 729.03, -2193.88, 0.0000, 214, 188, 120
L 721.03, -2203.88, 0.0000, 655.94, -2203.88, 0.0000, 150, 116, 58
L 729.03, -2193.88, 0.0000, 663.94, -2193.88, 0.0000, 214, 188, 120
L 655.94, -2203.88, 0.0000, 623.39, -2144.70, 0.0000, 150, 116, 58
L 663.94, -2193.88, 0.0000, 631.39, -2134.70, 0.0000, 214, 188, 120
L 623.39, -2144.70, 0.0000, 623.39, -2065.80, 0.0000, 150, 116, 58
L 631.39, -2134.70, 0.0000, 631.39, -2055.80, 0.0000, 214, 188, 120
L 623.39, -2065.80, 0.0000, 655.94, -2006.62, 0.0000, 150, 116, 58
L 631.39, -2055.80, 0.0000, 663.94, -1996.62, 0.0000, 214, 188, 120
L 789.74, -2006.62, 0.0000, 789.74, -2203.88, 0.0000, 150, 116, 58
L 797.74, -1996.62, 0.0000, 797.74, -2193.88, 0.0000, 214, 188, 120
L 789.74, -2203.88, 0.0000, 919.93, -2203.88, 0.0000, 150, 116, 58
L 797.74, -2193.88, 0.0000, 927.93, -2193.88, 0.0000, 214, 188, 120
L 789.74, -2115.11, 0.0000, 880.88, -2115.11, 0.0000, 150, 116, 58
L 797.74, -2105.11, 0.0000, 888.88, -2105.11, 0.0000, 214, 188, 120
L 1122.45, -2006.62, 0.0000, 1122.45, -2203.88, 0.0000, 150, 116, 58
L 1130.45, -1996.62, 0.0000, 1130.45, -2193.88, 0.0000, 214, 188, 120
L 1122.45, -2203.88, 0.0000, 1213.59, -2203.88, 0.0000, 150, 116, 58
L 1130.45, -2193.88, 0.0000, 1221.59, -2193.88, 0.0000, 214, 188, 120
L 1213.59, -2203.88, 0.0000, 1246.14, -2164.43, 0.0000, 150, 116, 58
L 1221.59, -2193.88, 0.0000, 1254.14, -2154.43, 0.0000, 214, 188, 120
L 1246.14, -2164.43, 0.0000, 1213.59, -2115.11, 0.0000, 150, 116, 58
L 1254.14, -2154.43, 0.0000, 1221.59, -2105.11, 0.0000, 214, 188, 120
L 1213.59, -2115.11, 0.0000, 1122.45, -2115.11, 0.0000, 150, 116, 58
L 1221.59, -2105.11, 0.0000, 1130.45, -2105.11, 0.0000, 214, 188, 120
L 1168.02, -2115.11, 0.0000, 1252.64, -2006.62, 0.0000, 150, 116, 58
L 1176.02, -2105.11, 0.0000, 1260.64, -1996.62, 0.0000, 214, 188, 120
L 1321.36, -2006.62, 0.0000, 1386.45, -2006.62, 0.0000, 150, 116, 58
L 1329.36, -1996.62, 0.0000, 1394.45, -1996.62, 0.0000, 214, 188, 120
L 1386.45, -2006.62, 0.0000, 1419.00, -2065.80, 0.0000, 150, 116, 58
L 1394.45, -1996.62, 0.0000, 1427.00, -2055.80, 0.0000, 214, 188, 120
L 1419.00, -2065.80, 0.0000, 1419.00, -2144.70, 0.0000, 150, 116, 58
L 1427.00, -2055.80, 0.0000, 1427.00, -2134.70, 0.0000, 214, 188, 120
L 1419.00, -2144.70, 0.0000, 1386.45, -2203.88, 0.0000, 150, 116, 58
L 1427.00, -2134.70, 0.0000, 1394.45, -2193.88, 0.0000, 214, 188, 120
L 1386.45, -2203.88, 0.0000, 1321.36, -2203.88, 0.0000, 150, 116, 58
L 1394.45, -2193.88, 0.0000, 1329.36, -2193.88, 0.0000, 214, 188, 120
L 1321.36, -2203.88, 0.0000, 1288.81, -2144.70, 0.0000, 150, 116, 58
L 1329.36, -2193.88, 0.0000, 1296.81, -2134.70, 0.0000, 214, 188, 120
L 1288.81, -2144.70, 0.0000, 1288.81, -2065.80, 0.0000, 150, 116, 58
L 1296.81, -2134.70, 0.0000, 1296.81, -2055.80, 0.0000, 214, 188, 120
L 1288.81, -2065.80, 0.0000, 1321.36, -2006.62, 0.0000, 150, 116, 58
L 1296.81, -2055.80, 0.0000, 1329.36, -1996.62, 0.0000, 214, 188, 120
L -2068.30, -1960.62, 0.0000, 1449.00, -1960.62, 0.0000, 214, 188, 120
